scrape_date,hash_id,name,locality,district,neighborhood,price_czk,size_m2,rooms,floor,building_type,condition,furnished,elevator,balcony,terrace,energy_rating,ownership,parking,cellar,loggia,heating,apartment_type,note_about_price
2026-02-16,1687118668,Pronájem bytu 3+kk 75 m² (Mezonet),"Na Šmukýřce, Praha 5 - Košíře",Praha 5,Košíře,25000,75,3+kk,3. podlaží,Cihlová,Dobrý,,,3,,,Osobní,,6,,,Mezonet,"záloha na elektrickou energii 2.000,- Kč
záloha na dodávku plynu 1.800,-Kč
záloha na služby 2.400,- Kč."
2026-02-16,3566166860,Pronájem bytu 3+1 87 m²,"Odborů, Praha 2 - Nové Město",Praha 2,Nové Město,32500,87,3+1,3. podlaží z celkem 5,Cihlová,Velmi dobrý,True,True,,,Třída G - Mimořádně nehospodárná,Osobní,,,,,,"+ poplatky 2.500,- Kč + energie"
2026-02-16,2509202252,Pronájem bytu 3+kk 75 m²,"Nad Palatou, Praha 5 - Smíchov",Praha 5,Smíchov,28600,75,3+kk,4. podlaží,Smíšená,Dobrý,Částečně,,6,,Třída C - Úsporná,Osobní,,,,,,+ poplatky (podrobně uvedeno v popisu nemovitosti). Dlouhodobý pronájem. Poplatek RK 15tis. Kč.
2026-02-16,3851379532,Pronájem bytu 6 pokojů a více 300 m²,"Slunná, Praha 6 - Střešovice",Praha 6,Střešovice,105000,300,,2. podlaží z celkem 3,Cihlová,Velmi dobrý,False,True,,26,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,2,,,,,+ poplatky 4.000 Kč + elektřina a plyn se převádí na nájemce
2026-02-16,985621324,Pronájem bytu 2+1 55 m² (Jednopodlažní),"U hájovny, Praha - Ďáblice",,,27000,55,2+1,1. podlaží,Cihlová,Velmi dobrý,,,True,True,,Osobní,True,True,,,Jednopodlažní,
2026-02-16,4206846796,Pronájem bytu 2+1 45 m²,"Petržílkova, Praha 5 - Stodůlky",Praha 5,Stodůlky,22500,45,2+1,5. podlaží z celkem 8 včetně 1 podzemního,Skeletová,Po rekonstrukci,True,True,12,,Třída D - Méně úsporná č. 78/2013 Sb. podle vyhlášky,Osobní,1,,,Ústřední plynové,,"měsíční záloha za služby 2 300 Kč, vratná kauce 35 000 Kč, odměna zprostředkovatele 22 500 Kč"
2026-02-16,1807704908,Pronájem bytu 1+1 37 m²,"U družstva Repo, Praha 4 - Nusle",Praha 4,Nusle,18000,37,1+1,4. podlaží z celkem 6,Smíšená,Dobrý,False,,1,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Družstevní,,6,,,,
2026-02-16,163537740,Pronájem bytu 3+1 74 m²,"Vysočanská, Praha 9 - Prosek",Praha 9,Prosek,23400,74,3+1,9. podlaží z celkem 10,Panelová,Velmi dobrý,Částečně,True,True,,Třída G - Mimořádně nehospodárná,Osobní,,True,True,Ústřední dálkové,,"vratná jistota, náklady na bydlení 6.000 Kč, poplatek za podnájem"
2026-02-16,1000088396,Pronájem bytu 2+kk 40 m²,"Máchova, Praha 2 - Vinohrady",Praha 2,Vinohrady,23000,40,2+kk,přízemí,Cihlová,Po rekonstrukci,True,True,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,1,,,,,"Poplatky 3 400 Kč/byt/měs. + zálohy na energie 2 000 Kč/osoba/měs. Kauce 1 nájem. RK provize 1 nájem, neplatíte DPH."
2026-02-16,3720307532,Pronájem bytu 1+kk 27 m²,"Švihovská, Praha 4 - Písnice",Praha 4,Písnice,14500,27,1+kk,4. podlaží z celkem 4,Smíšená,Novostavba,Částečně,True,True,,Třída C - Úsporná,Osobní,True,True,,,,"Provize RK: 14 500,-Kč + DPH

Elektřina:  1 000,-Kč, která bude převedena na nájemníka (PRE). 

Vratná kauce: 14 500,-Kč  + služby"
