scrape_date,hash_id,name,locality,district,neighborhood,price_czk,size_m2,rooms,floor,building_type,condition,furnished,elevator,balcony,terrace,energy_rating,ownership,parking,cellar,loggia,heating,apartment_type,note_about_price
2026-03-12,772821836,Pronájem bytu 1+kk 24 m² (Jednopodlažní),"Kodaňská, Praha 10 - Vršovice",Praha 10,Vršovice,14000,24,1+kk,3. podlaží z celkem 7 včetně 1 podzemního,Smíšená,Po rekonstrukci,,True,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,Jednopodlažní,+800Kč osoba + elektřina
2026-03-12,252728140,Pronájem bytu 3+1 77 m² (Jednopodlažní),"Střešovická, Praha 6 - Střešovice",Praha 6,Střešovice,32000,77,3+1,2. podlaží z celkem 4 včetně 1 podzemního,Cihlová,Velmi dobrý,Částečně,False,,,Třída D - Méně úsporná č. 78/2013 Sb. podle vyhlášky,Osobní,,,True,,Jednopodlažní,
2026-03-12,4279259980,Pronájem bytu 2+kk 58 m²,"Prokopova, Praha 3 - Žižkov",Praha 3,Žižkov,25500,58,2+kk,6. podlaží z celkem 7,Cihlová,Velmi dobrý,True,True,True,,Třída G - Mimořádně nehospodárná,Osobní,True,,,,,+ poplatky/měsíc: 8000 Kč 
2026-03-12,27087692,Pronájem bytu 2+kk 66 m² (Jednopodlažní),"Šlikova, Praha 6 - Břevnov",Praha 6,Břevnov,22500,66,2+kk,3. podlaží,Cihlová,Velmi dobrý,,,,,,Osobní,,,,,Jednopodlažní,
2026-03-12,2098221900,Pronájem bytu 3+1 123 m²,"Sartoriova, Praha 6 - Břevnov",Praha 6,Břevnov,35000,123,3+1,1. podlaží,Panelová,Velmi dobrý,Částečně,,,,Třída D - Méně úsporná,Družstevní,,2,13,,,
2026-03-12,1292915532,Pronájem bytu 1+kk 32 m²,"Kakosova, Praha",,,19500,32,1+kk,3. podlaží,Cihlová,Velmi dobrý,,,,35,,Osobní,,,,,,Zálohy na služby 3540 Kč/os plus elektřina na nájemce
2026-03-12,34624332,Pronájem bytu 2+kk 58 m² (Jednopodlažní),"Baarova, Praha 4 - Michle",Praha 4,Michle,24600,58,2+kk,1. podlaží z celkem 3,Smíšená,Velmi dobrý,Částečně,,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,Jednopodlažní,
2026-03-12,2330940236,Pronájem bytu 2+kk 59 m² (Jednopodlažní),"Českomoravská, Praha 9 - Libeň",Praha 9,Libeň,24000,59,2+kk,5. podlaží z celkem 8,Smíšená,Velmi dobrý,True,True,,6,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,Jednopodlažní,
2026-03-12,1074811724,Pronájem bytu 1+1 70 m² (Jednopodlažní),"U kněžské louky, Praha 3 - Žižkov",Praha 3,Žižkov,23000,70,1+1,2. podlaží z celkem 4,Smíšená,Velmi dobrý,Částečně,,3,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,Jednopodlažní,
2026-03-12,706499404,Pronájem bytu 1+kk 44 m²,"Thámova, Praha - Karlín",,,20000,44,1+kk,3. podlaží,Cihlová,Velmi dobrý,,,,,,Osobní,,,,,,
2026-03-12,318919500,Pronájem bytu 1+kk 22 m²,"Starodubečská, Praha 10 - Dubeč",Praha 10,Dubeč,15000,22,1+kk,1. podlaží z celkem 2,Cihlová,Dobrý,,False,,True,Třída G - Mimořádně nehospodárná,Osobní,,,,Ústřední plynové,,"+ služby a energie ve výši 4.000,-Kč/os, každá další + 1.000,-Kč"
2026-03-12,2553500492,Pronájem bytu 2+kk 57 m²,"Choceradská, Praha 4 - Záběhlice",Praha 4,Záběhlice,21000,57,2+kk,2. podlaží z celkem 6 včetně 1 podzemního,Cihlová,Velmi dobrý,Částečně,True,2,,Třída C - Úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,,1,,,,"+poplatky 5000,-Kč/měs. + elektřina a plyn"
2026-03-12,2232439628,Pronájem bytu 2+kk 60 m²,"Holečkova, Praha 5 - Smíchov",Praha 5,Smíchov,53625,60,2+kk,2. podlaží,Montovaná,Novostavba,True,True,True,19,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,1,,True,,,
2026-03-12,2046841676,Pronájem bytu 1+kk 35 m²,"Tusarova, Praha 7 - Holešovice",Praha 7,Holešovice,17000,35,1+kk,6. podlaží,Cihlová,Velmi dobrý,,True,,,,Osobní,,,,,,
2026-03-12,3554431820,Pronájem bytu 2+kk 52 m²,"Pod Harfou, Praha 9 - Vysočany",Praha 9,Vysočany,22500,52,2+kk,2. podlaží z celkem 7,Cihlová,Novostavba,False,True,5,,Třída B - Velmi úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,
2026-03-12,2583712588,Pronájem bytu 2+1 56 m²,"Višňová, Praha 4 - Krč",Praha 4,Krč,19000,56,2+1,1. podlaží z celkem 3,Cihlová,Po rekonstrukci,,,,,,Státní/obecní,,,,,,
2026-03-12,45560396,Pronájem bytu 2+kk 56 m²,"Prokopova, Praha 3 - Žižkov",Praha 3,Žižkov,25500,56,2+kk,3. podlaží z celkem 7,Cihlová,Velmi dobrý,True,True,,,Třída G - Mimořádně nehospodárná,Osobní,True,,,,,"+ služby a poplatky 8.000 Kč/měsíc, kauce 2 nájmy, provize RK"
2026-03-12,62739276,Pronájem bytu 4+kk 109 m²,"Šátalská, Praha - Libuš",,,35000,109,4+kk,4. podlaží,Cihlová,Dobrý,,,,,,Osobní,True,,12,,,
2026-03-12,2281722700,Pronájem bytu 2+kk 60 m²,"Zvěřinova, Praha 3 - Strašnice",Praha 3,Strašnice,26000,60,2+kk,7. podlaží,Smíšená,Novostavba,True,True,8,,Třída B - Velmi úsporná č. 148/2007 Sb. podle vyhlášky,Osobní,1,,,,,"+ 5 400,- Kč poplatky + internet, bez poplatků, + provize RK"
2026-03-12,3623899980,Pronájem bytu 1+kk 65 m²,"Holečkova, Praha 5 - Smíchov",Praha 5,Smíchov,46313,65,1+kk,3. podlaží,Cihlová,Velmi dobrý,True,True,,12,Třída B - Velmi úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,,True,,,,"nájem je včetně poplatků, energií, internetu"
2026-03-12,1224758092,Pronájem bytu 1+1 37 m²,"Seifertova, Praha 3 - Žižkov",Praha 3,Žižkov,15900,37,1+1,2. podlaží z celkem 5 včetně 1 podzemního,Cihlová,Velmi dobrý,Částečně,True,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,2,,,,"plus zálohy na služby ve výši 4.000,- Kč, plus bezpečnostní jistota ve výši 20.000,- Kč"
2026-03-12,1123316556,Pronájem bytu 2+kk 62 m²,"Prokopova, Praha 3 - Žižkov",Praha 3,Žižkov,25500,62,2+kk,5. podlaží,Cihlová,Po rekonstrukci,False,True,True,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,1,,,,,"Poplatky vč. vody, vytápění a energií 8 000 Kč. Kauce 2 nájmy. RK provize 1 nájem, neplatíte DPH."
2026-03-12,2080396108,Pronájem bytu 3+1 76 m²,"Ciolkovského, Praha 6 - Ruzyně",Praha 6,Ruzyně,23590,76,3+1,6. podlaží z celkem 10,Panelová,Po rekonstrukci,,,,,Třída C - Úsporná,Osobní,,2,6,,,"+  poplatky cca 5700 Kč, elektřina dle spotřeby"
2026-03-12,2976969804,Pronájem bytu 3+kk 80 m²,"Hájkova, Praha 3 - Žižkov",Praha 3,Žižkov,29500,80,3+kk,4. podlaží,Cihlová,Po rekonstrukci,Částečně,True,,,Třída D - Méně úsporná,Osobní,,,,,,"+ zálohové poplatky za služby 960 Kč za osobu + převod energií na nájemce. Odměna RK ve výši 1x nájem, vratná kauce 30.000 Kč."
2026-03-12,1785942860,Pronájem bytu 3+1 110 m²,"Na stráži, Praha 8 - Libeň",Praha 8,Libeň,43900,110,3+1,2. podlaží z celkem 3,Cihlová,Po rekonstrukci,False,False,10,,Třída G - Mimořádně nehospodárná,Osobní,,,,,,"+ zálohy na vodu 1000 kč + elektřina 1500 kč + plyn 3000 kč, vratná kauce 89000 kč, provize 20000 kč + DPH."
2026-03-12,3664991052,Pronájem bytu 1+kk 38 m²,"Na Návsi, Praha 10 - Dolní Měcholupy",Praha 10,Dolní Měcholupy,20000,38,1+kk,1. podlaží,Cihlová,Velmi dobrý,True,True,,True,Třída B - Velmi úsporná č. 78/2013 Sb. podle vyhlášky,Osobní,,,,,,
2026-03-12,947082060,Pronájem bytu 1+1 46 m²,"Boleslavova, Praha 4 - Nusle",Praha 4,Nusle,18500,46,1+1,4. podlaží z celkem 4 včetně 1 podzemního,Smíšená,Velmi dobrý,,,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,+ poplatky + kauce + provize
2026-03-12,3338687308,Pronájem bytu 1+kk 57 m² (Jednopodlažní),"Za Karlínským přístavem, Praha 8 - Karlín",Praha 8,Karlín,25000,57,1+kk,2. podlaží z celkem 10,Smíšená,Novostavba,True,True,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,3,,Jednopodlažní,"Měsíční zálohy na služby: 3.000,- Kč + spotřeba elektřiny, kauce: 56.000,- Kč, provize RK: 1 měsíční nájem + DPH"
2026-03-12,1061245772,Pronájem bytu 3+kk 61 m²,"Prosluněná, Praha 5 - Hlubočepy",Praha 5,Hlubočepy,19990,61,3+kk,2. podlaží,Dřevostavba,Velmi dobrý,Částečně,False,True,True,Třída C - Úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,,True,True,Ústřední dálkové,,"služby včetně topení a vody 3000,- + převod elektroměru na své jméno + kauce 1xnájem + provize RK 1xnájem"
