scrape_date,hash_id,name,locality,district,neighborhood,price_czk,size_m2,rooms,floor,building_type,condition,furnished,elevator,balcony,terrace,energy_rating,ownership,parking,cellar,loggia,heating,apartment_type,note_about_price
2026-02-10,91059020,Pronájem bytu 1+1 55 m²,"Šmilovského, Praha 2 - Vinohrady",Praha 2,Vinohrady,13400,55,1+1,-1. podlaží z celkem 5,Smíšená,Velmi dobrý,False,True,,,Třída F - Velmi nehospodárná č. 264/2020 Sb. podle vyhlášky,Státní/obecní,,,,,,
2026-02-10,1433236300,Pronájem bytu 2+kk 38 m²,"Trojická, Praha 2 - Nové Město",Praha 2,Nové Město,9300,38,2+kk,6. podlaží z celkem 6,Smíšená,Velmi dobrý,False,True,,,Třída F - Velmi nehospodárná č. 264/2020 Sb. podle vyhlášky,Státní/obecní,,3,,,,
2026-02-10,2775413580,Pronájem bytu 1+kk 34 m²,"Trojická, Praha 2 - Nové Město",Praha 2,Nové Město,8200,34,1+kk,6. podlaží z celkem 6,Smíšená,Velmi dobrý,False,True,,,Třída F - Velmi nehospodárná č. 264/2020 Sb. podle vyhlášky,Státní/obecní,,,,,,
2026-02-10,446591820,Pronájem bytu 4+1 117 m² (Podkrovní),"Vinohradská, Praha 2 - Vinohrady",Praha 2,Vinohrady,28700,117,4+1,6. podlaží z celkem 6,Smíšená,Velmi dobrý,,True,,,Třída F - Velmi nehospodárná č. 264/2020 Sb. podle vyhlášky,Státní/obecní,,,,,Podkrovní,
2026-02-10,1788769100,Pronájem bytu 2+1 101 m²,"Podskalská, Praha 2 - Nové Město",Praha 2,Nové Město,22500,101,2+1,7. podlaží z celkem 6,Smíšená,Velmi dobrý,False,True,,18,Třída F - Velmi nehospodárná č. 264/2020 Sb. podle vyhlášky,Státní/obecní,,,,,,
2026-02-10,3130946380,Pronájem bytu 2+1 76 m²,"Ječná, Praha 2 - Nové Město",Praha 2,Nové Město,19000,76,2+1,6. podlaží z celkem 6,Smíšená,Velmi dobrý,False,True,,,Třída E - Nehospodárná č. 264/2020 Sb. podle vyhlášky,Státní/obecní,,,,,,
2026-02-10,2325640012,Pronájem bytu 6 pokojů a více 205 m²,"Francouzská, Praha 2 - Vinohrady",Praha 2,Vinohrady,35000,205,,5. podlaží z celkem 5,Smíšená,Velmi dobrý,False,,,,Třída F - Velmi nehospodárná č. 264/2020 Sb. podle vyhlášky,Státní/obecní,,,17,,,
2026-02-10,3200713548,Pronájem bytu 2+kk 95 m² (Podkrovní),"Malířská, Praha 7 - Bubeneč",Praha 7,Bubeneč,28000,95,2+kk,5. podlaží,Cihlová,Velmi dobrý,,,,,,Osobní,,5,,,Podkrovní,
2026-02-10,2728293196,Pronájem bytu 2+kk 39 m²,"Musílkova, Praha 5 - Košíře",Praha 5,Košíře,24700,39,2+kk,5. podlaží z celkem 5,Cihlová,Po rekonstrukci,,True,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,
2026-02-10,1084126028,Pronájem bytu 3+1 83 m²,"Věkova, Praha 4 - Braník",Praha 4,Braník,23000,83,3+1,2. podlaží z celkem 4,Cihlová,Velmi dobrý,False,False,,,Třída G - Mimořádně nehospodárná,Osobní,1,5,,,,"včetně DPH, bez poplatků, + provize RK, včetně právního servisu"
