scrape_date,hash_id,name,locality,district,neighborhood,price_czk,size_m2,rooms,floor,building_type,condition,furnished,elevator,balcony,terrace,energy_rating,ownership,parking,cellar,loggia,heating,apartment_type,note_about_price
2026-02-15,1458070348,Pronájem bytu 3+kk 96 m²,"Belgická, Praha 2 - Vinohrady",Praha 2,Vinohrady,44000,96,3+kk,2. podlaží z celkem 7,Smíšená,Velmi dobrý,True,True,,,Třída G - Mimořádně nehospodárná č. 78/2013 Sb. podle vyhlášky,Osobní,,,,,,Provize RK je jeden měsíční nájem plus 21 % DPH.
2026-02-15,401105740,Pronájem bytu 1+kk 28 m²,"Douchova, Praha 10 - Uhříněves",Praha 10,Uhříněves,16000,28,1+kk,1. podlaží z celkem 2,Cihlová,Novostavba,,True,,5,Třída B - Velmi úsporná,Osobní,1,3,,,,
2026-02-15,1156080460,Pronájem bytu 3+kk 98 m² (Jednopodlažní),"Akáciová, Praha 5 - Smíchov",Praha 5,Smíchov,38000,98,3+kk,3. podlaží z celkem 5,Cihlová,Novostavba,False,True,,9,Třída B - Velmi úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,2,3,,,Jednopodlažní,
2026-02-15,1479934796,Pronájem bytu 2+kk 58 m²,"U Pergamenky, Praha 7 - Holešovice",Praha 7,Holešovice,35400,58,2+kk,2. podlaží,Smíšená,Novostavba,True,True,True,,Třída G - Mimořádně nehospodárná,Osobní,1,,,,,"Poplatky za služby + provize 1 měsíční nájem plus 21 % DPH + vratná záloha ve výši 1 měsíčního nájmu., + provize RK"
2026-02-15,890073932,Pronájem bytu 1+kk 25 m²,"Freyova, Praha 9 - Vysočany",Praha 9,Vysočany,19900,25,1+kk,2. podlaží,Cihlová,Velmi dobrý,,,,,,Osobní,,,,,,
2026-02-15,2602066764,Pronájem bytu 1+kk 25 m²,"Votuzská, Praha 9 - Horní Počernice",Praha 9,Horní Počernice,15000,25,1+kk,přízemí,Cihlová,Po rekonstrukci,,False,,,Třída C - Úsporná,Osobní,True,,,,,
2026-02-15,3944244044,Pronájem bytu 2+kk 55 m²,"Netluky, Praha 10 - Uhříněves",Praha 10,Uhříněves,22000,55,2+kk,2. podlaží z celkem 4,Cihlová,Po rekonstrukci,False,False,,,Třída G - Mimořádně nehospodárná,Osobní,,,,,,"+ poplatky a služby 3.000,-Kč, kauce 25.000,-Kč, provize RK"
2026-02-15,2300076876,Pronájem bytu 2+kk 56 m²,"Smržových, Praha 9 - Vysočany",Praha 9,Vysočany,23000,56,2+kk,7. podlaží z celkem 8 včetně 2 podzemních,Panelová,Novostavba,Částečně,True,,,Třída A - Mimořádně úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,1,2,8,,,Nájem 23.000 + 4.200 (služby) + elektřina + internet + kauce 30.000 + provize 23.000
2026-02-15,3642254156,Pronájem bytu 2+kk 52 m²,"Mánesova, Praha 2 - Vinohrady",Praha 2,Vinohrady,27000,52,2+kk,2. podlaží,Smíšená,Po rekonstrukci,False,True,,,Třída G - Mimořádně nehospodárná,Osobní,,,,,,Poplatky za služby a energie se hradí zvlášť.
2026-02-15,3820524364,Pronájem bytu 2+kk 101 m²,"Balbínova, Praha 2 - Vinohrady",Praha 2,Vinohrady,42500,101,2+kk,5. podlaží z celkem 6,Cihlová,Po rekonstrukci,False,True,,,Třída G - Mimořádně nehospodárná,Osobní,,True,,,,Poplatky za služby a energie se hradí zvlášť
2026-02-15,2205229900,Pronájem bytu 4+kk 134 m²,"Italská, Praha 2 - Vinohrady",Praha 2,Vinohrady,85000,134,4+kk,2. podlaží,Cihlová,Novostavba,True,True,True,16,Třída G - Mimořádně nehospodárná,Osobní,,True,,,,"Poplatky za služby a energie se hradí zvlášť, informace v popisu."
2026-02-15,3239600972,Pronájem bytu 3+1 87 m²,"Děčínská, Praha 9 - Střížkov",Praha 9,Střížkov,26000,87,3+1,7. podlaží,Panelová,Velmi dobrý,,,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,2,7,,,
2026-02-15,3038274380,Pronájem bytu 2+kk 49 m²,"Krymská, Praha 10 - Vršovice",Praha 10,Vršovice,25000,49,2+kk,2. podlaží z celkem 3 včetně 1 podzemního,Cihlová,Velmi dobrý,Částečně,False,,,Třída G - Mimořádně nehospodárná,Osobní,,2,,,,včetně právního servisu
2026-02-15,2047370060,Pronájem bytu 2+1 78 m²,"Za Knotkem, Praha 5 - Holyně",Praha 5,Holyně,28000,78,2+1,2. podlaží z celkem 2,Cihlová,Novostavba,Částečně,,,,Třída B - Velmi úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,+ kompletní služby vč. elektřiny 8.000 Kč
2026-02-15,1745380172,Pronájem bytu 3+kk 85 m² (Jednopodlažní),"Nyklíčkova, Praha - Jinonice",,,43000,85,3+kk,2. podlaží,Cihlová,Velmi dobrý,True,True,,15,Třída B - Velmi úsporná,Osobní,1,True,,,Jednopodlažní,
2026-02-15,235430732,Pronájem bytu 3+kk 94 m² (Jednopodlažní),"Norská, Praha 10 - Vršovice",Praha 10,Vršovice,31900,94,3+kk,2. podlaží z celkem 6,Smíšená,Velmi dobrý,True,,2,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,Jednopodlažní,
2026-02-15,1023959884,Pronájem bytu 2+kk 63 m² (Jednopodlažní),"Chlebovická, Praha 9 - Letňany",Praha 9,Letňany,23500,63,2+kk,4. podlaží,Smíšená,Novostavba,True,True,,,Třída B - Velmi úsporná,Osobní,,3,5,,Jednopodlažní,
2026-02-15,218653516,Pronájem bytu 2+kk 51 m²,"Ondrákové, Praha 5 - Hlubočepy",Praha 5,Hlubočepy,22000,51,2+kk,4. podlaží z celkem 6,Cihlová,Novostavba,False,True,,10,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Družstevní,,3,,,,"+ poplatky 2.500 Kč + elektřina 1.000 Kč + garáž. stání 2.500 Kč. Kauce 28 000 Kč, provize RK."
2026-02-15,1560830796,Pronájem bytu 2+kk 44 m²,"Kpt. Stránského, Praha 9 - Černý Most",Praha 9,Černý Most,20000,44,2+kk,5. podlaží z celkem 9,Panelová,Velmi dobrý,True,True,,,Třída C - Úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,+ poplatky 2.800 Kč + elektřina. Kauce 2x nájem + provize RK.
2026-02-15,74998604,Pronájem bytu 2+kk 62 m²,"Naskové, Praha 5 - Košíře",Praha 5,Košíře,33500,62,2+kk,přízemí,Smíšená,Novostavba,,,,True,Třída B - Velmi úsporná,Osobní,True,True,,,,+ 4500 Kč poplatky vč. internetu + převod elektřiny na nájemce
2026-02-15,1124623180,Pronájem bytu 2+1 53 m² (Jednopodlažní),"Staropramenná, Praha 5 - Smíchov",Praha 5,Smíchov,25000,53,2+1,1. podlaží,Cihlová,Dobrý,Částečně,,,,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,Osobní,,True,,Ústřední plynové,Jednopodlažní,
2026-02-15,3859309388,Pronájem bytu 2+kk 43 m² (Jednopodlažní),"Křejpského, Praha 4 - Chodov",Praha 4,Chodov,19000,43,2+kk,2. podlaží,Panelová,Dobrý,Částečně,True,,,,Osobní,,2,4,,Jednopodlažní,"Měsíční nájemné je 19 000,- plus měsíční poplatky 5 000,- (2 osoby). Kauce (bezpečnostní jistota) je ve výši 38 000,- (ve výši dvou měsíčních nájmů)."
2026-02-15,1460167500,Pronájem bytu 2+kk 40 m²,Praha 8 - Troja,Praha 8,Troja,19900,40,2+kk,1. podlaží,Panelová,Po rekonstrukci,True,True,,,Třída C - Úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,,2,,,,"+ zálohy na služby 3600 kč + elektřina (800 kč), vratná kauce 23500 kč, provize 23500 kč + DPH"
2026-02-15,456680268,Pronájem bytu 3+1 85 m² (Jednopodlažní),"Vinohradská, Praha 3 - Vinohrady",Praha 3,Vinohrady,38000,85,3+1,3. podlaží,Cihlová,Po rekonstrukci,,,,,,Osobní,,,,,Jednopodlažní,
2026-02-15,2016961356,Pronájem bytu 2+kk 51 m²,"Bermanova, Praha 9 - Čakovice",Praha 9,Čakovice,21000,51,2+kk,1. podlaží z celkem 6 včetně 1 podzemního,Cihlová,Velmi dobrý,True,True,5,,,Osobní,,3,,,,
2026-02-15,1211654988,Pronájem bytu 1+kk 25 m²,"Čerčanská, Praha 4 - Krč",Praha 4,Krč,19900,25,1+kk,2. podlaží,Cihlová,Po rekonstrukci,,False,,,Třída B - Velmi úsporná,Osobní,,,,,,
2026-02-15,2553832268,Pronájem bytu 1+kk 29 m²,"Pod Kavalírkou, Praha - Košíře",,,17100,29,1+kk,2. podlaží,Cihlová,Novostavba,False,True,,True,Třída C - Úsporná,Osobní,,,,,,
2026-02-15,792224588,Pronájem bytu 1+kk 22 m² (Loft),"Freyova, Praha 9 - Vysočany",Praha 9,Vysočany,19900,22,1+kk,3. podlaží z celkem 5,Cihlová,Dobrý,,,,,,Osobní,,,,,Loft,
2026-02-15,3795346252,Pronájem bytu 2+kk 48 m²,"Lucemburská, Praha 3 - Vinohrady",Praha 3,Vinohrady,28000,48,2+kk,5. podlaží,Cihlová,Po rekonstrukci,,,,,Třída C - Úsporná,Osobní,,,,,,
2026-02-15,353919820,Pronájem bytu 2+kk 49 m²,"Krymská, Praha 10 - Vršovice",Praha 10,Vršovice,25000,49,2+kk,2. podlaží z celkem 3 včetně 1 podzemního,Cihlová,Velmi dobrý,Částečně,False,,,Třída G - Mimořádně nehospodárná,Osobní,,2,,,,včetně právního servisu
2026-02-15,3329164108,Pronájem bytu 4+kk 260 m² (Mezonet),"Laubova, Praha 3 - Vinohrady",Praha 3,Vinohrady,190000,260,4+kk,6. podlaží z celkem 6,Cihlová,Velmi dobrý,False,True,,193,Třída G - Mimořádně nehospodárná,Osobní,True,True,,,Mezonet,"+ služby a poplatky cca 18.000 Kč/měsíc, kauce, neplatíte provizi"
2026-02-15,104358732,Pronájem bytu 4+kk 273 m²,"Laubova, Praha 3 - Vinohrady",Praha 3,Vinohrady,190000,273,4+kk,5. podlaží,Cihlová,Velmi dobrý,False,True,,True,Třída B - Velmi úsporná,Osobní,,,,,,Poplatky 16 000 Kč. Provize RK činí 1 měsíční nájem plus 21% DPH.
2026-02-15,607675212,Pronájem bytu 2+kk 94 m² (Jednopodlažní),"Fabiánové, Praha 5 - Hlubočepy",Praha 5,Hlubočepy,27000,94,2+kk,1. podlaží,Cihlová,Novostavba,,,,40,Třída B - Velmi úsporná,Osobní,,,,,Jednopodlažní,
2026-02-15,3308806988,Pronájem bytu 3+1 76 m²,"Bítovská, Praha 4 - Michle",Praha 4,Michle,32700,76,3+1,13. podlaží,Panelová,Velmi dobrý,,,,,,Osobní,,,,,,
2026-02-15,724067148,Pronájem bytu 1+1 37 m²,"Minská, Praha 10 - Vršovice",Praha 10,Vršovice,16500,37,1+1,5. podlaží z celkem 7,Smíšená,Velmi dobrý,False,True,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,
2026-02-15,2066244428,Pronájem bytu 2+kk 45 m² (Jednopodlažní),"Pivovarnická, Praha - Libeň",,,18200,45,2+kk,3. podlaží,Cihlová,Velmi dobrý,Částečně,True,,,Třída G - Mimořádně nehospodárná,Osobní,,True,,,Jednopodlažní,
2026-02-15,422077260,Pronájem bytu 2+kk 47 m² (Jednopodlažní),"U lip, Praha 5 - Lipence",Praha 5,Lipence,22000,47,2+kk,1. podlaží,Cihlová,Velmi dobrý,True,,,,,Osobní,,True,,,Jednopodlažní,
2026-02-15,2720555852,Pronájem bytu 2+kk 43 m² (Jednopodlažní),"Freyova, Praha 9 - Vysočany",Praha 9,Vysočany,22900,43,2+kk,6. podlaží,Panelová,Novostavba,Částečně,True,,,Třída B - Velmi úsporná,Osobní,,2,,,Jednopodlažní,+ zálohy na služby a energie 3 800 Kč + vratná kauce
2026-02-15,365413196,Pronájem bytu 4+kk 108 m²,"Bartoškova, Praha 4 - Nusle",Praha 4,Nusle,55000,108,4+kk,5. podlaží z celkem 5,Cihlová,Po rekonstrukci,,True,,20,Třída C - Úsporná č. 78/2013 Sb. podle vyhlášky,Osobní,True,,,,,
2026-02-15,3576193868,Pronájem bytu 2+kk 71 m²,"Hrdlořezská, Praha - Hrdlořezy",,,30000,71,2+kk,2. podlaží,Cihlová,Velmi dobrý,,,,True,,Osobní,True,True,,,,
2026-02-15,2287493964,Pronájem bytu 6 pokojů a více 200 m² (Mezonet),"Šmeralova, Praha 7 - Bubeneč",Praha 7,Bubeneč,69000,200,,4. podlaží z celkem 4,Smíšená,Velmi dobrý,False,True,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,Mezonet,
2026-02-15,693658444,Pronájem bytu 3+1 80 m² (Jednopodlažní),"Mostecká, Praha 1 - Malá Strana",Praha 1,Malá Strana,38000,80,3+1,1. podlaží,Kamenná,Velmi dobrý,,,,30,,Osobní,,,,,Jednopodlažní,
2026-02-15,3108385612,Pronájem bytu 2+kk 53 m²,"Mánesova, Praha",,,34000,53,2+kk,5. podlaží,Cihlová,Velmi dobrý,,,,,,Osobní,,4,,,,
2026-02-15,525886284,Pronájem bytu 2+kk 40 m²,"Pujmanové, Praha 4 - Podolí",Praha 4,Podolí,19700,40,2+kk,6. podlaží z celkem 8,Panelová,Velmi dobrý,Částečně,True,,,Třída D - Méně úsporná,Osobní,,1,,,,
2026-02-15,2186830668,Pronájem bytu 2+kk 60 m² (Jednopodlažní),"U čtyř domů, Praha 4 - Nusle",Praha 4,Nusle,22000,60,2+kk,4. podlaží,Smíšená,Velmi dobrý,Částečně,,,,Třída C - Úsporná,Osobní,,,,,Jednopodlažní,
2026-02-15,1935172428,Pronájem bytu 2+1 75 m²,"Školská, Praha 1 - Nové Město",Praha 1,Nové Město,26000,75,2+1,2. podlaží z celkem 5 včetně 4 podzemních,Cihlová,Po rekonstrukci,Částečně,,,,Třída B - Velmi úsporná,Osobní,,,,,,+ poplatky vč elektřiny a plynu 7 000 Kč/měsíc
2026-02-15,3392156492,Pronájem bytu 3+kk 92 m²,"Italská, Praha 2 - Vinohrady",Praha 2,Vinohrady,50946,92,3+kk,3. podlaží z celkem 7,Cihlová,Velmi dobrý,True,True,6,,Třída G - Mimořádně nehospodárná,Osobní,,,,,,"+ fixní služby + poplatky + internet EUR 550/měsíc + DPH, kauce 2 nájmy, provize RK"
2026-02-15,928539468,Pronájem bytu 2+kk 60 m² (Jednopodlažní),"Františka Diviše, Praha - Uhříněves",,,22000,60,2+kk,2. podlaží,Cihlová,Velmi dobrý,True,True,4,,,Osobní,,5,,,Jednopodlažní,"2100 poplatky (voda, topení, uklid, topení atp.) + cca 1500 energie"
2026-02-15,4149764940,Pronájem bytu 1+kk 22 m²,"Dačického, Praha 4 - Nusle",Praha 4,Nusle,18900,22,1+kk,5. podlaží,Cihlová,Dobrý,,True,,,Třída C - Úsporná,Osobní,,,,,,
2026-02-15,3025691468,Pronájem bytu 2+kk 52 m²,"K lesu, Praha 4 - Kamýk",Praha 4,Kamýk,25000,52,2+kk,1. podlaží z celkem 4 včetně 1 podzemního,Cihlová,Velmi dobrý,Částečně,,,8,Třída C - Úsporná č. 78/2013 Sb. podle vyhlášky,Osobní,,,,,,"Poplatky 5.000,- + elektřina"
2026-02-15,2220385100,Pronájem bytu 2+kk 57 m² (Jednopodlažní),"Toufarova, Praha 5 - Stodůlky",Praha 5,Stodůlky,24000,57,2+kk,2. podlaží,Smíšená,Velmi dobrý,,,,,Třída B - Velmi úsporná,Osobní,1,3,6,,Jednopodlažní,"Elektřina se převádí na nájemce, garážové stání +2000,-"
2026-02-15,3678954316,Pronájem bytu 2+1 61 m²,"Stárkova, Praha 1 - Nové Město",Praha 1,Nové Město,32500,61,2+1,2. podlaží z celkem 5,Cihlová,Velmi dobrý,True,True,,,Třída E - Nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,+ provize RK
2026-02-15,675832652,Pronájem bytu 2+kk 41 m²,"Křišťanova, Praha 3 - Žižkov",Praha 3,Žižkov,28000,41,2+kk,3. podlaží z celkem 5,Cihlová,Po rekonstrukci,,,,,,Družstevní,,,,,,"+ poplatky 750,-Kč/osoba/měsíc + elektro 1500,-Kč/měsíc + plyn 1500,-Kč/měsíc"
2026-02-15,2018009932,Pronájem bytu 1+kk 36 m²,"Šrobárova, Praha 3 - Vinohrady",Praha 3,Vinohrady,24000,36,1+kk,1. podlaží z celkem 5,Cihlová,Dobrý,True,,,,,Osobní,,,,,,"+ poplatky 4000,-Kč / měsíčně / 1 osoba"
2026-02-15,1212703564,Pronájem bytu 1+kk 33 m²,"Velehradská, Praha 3 - Vinohrady",Praha 3,Vinohrady,20000,33,1+kk,3. podlaží z celkem 7 včetně 1 podzemního,Cihlová,Po rekonstrukci,True,True,,,,Osobní,,,,Lokální plynové,,vratná kauce 40 000 Kč
2026-02-15,3897058124,Pronájem bytu 1+kk 45 m²,"Bratislavská, Praha 10 - Hostivař",Praha 10,Hostivař,18900,45,1+kk,2. podlaží,Cihlová,Velmi dobrý,,,True,,,Osobní,,,,,,"+ zálohy na služby a energie 4.500,--"
2026-02-15,1357132620,Pronájem bytu 2+kk 33 m²,"Obětí 6. května, Praha 4 - Krč",Praha 4,Krč,18500,33,2+kk,4. podlaží z celkem 5,Smíšená,Po rekonstrukci,False,,,,Třída D - Méně úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,,5,,,,
2026-02-15,1900569420,Pronájem bytu 4+1 160 m² (Jednopodlažní),"náměstí Míru, Praha - Vinohrady",,,44000,160,4+1,3. podlaží,Cihlová,Po rekonstrukci,,,2,,,Osobní,,,,,Jednopodlažní,
2026-02-15,910713676,Pronájem bytu 2+kk 55 m² (Jednopodlažní),"Nuselská, Praha 4 - Michle",Praha 4,Michle,19000,55,2+kk,5. podlaží,Cihlová,Dobrý,,,,,,Osobní,,,,,Jednopodlažní,"19.000 Kč je výše nájmu. Nájemce dále platí služby v domě 2.400,- Kč a náklady na plyn a el. energii (cca 2.500,- Kč)"
2026-02-15,3309855564,Pronájem bytu 3+kk 85 m²,"Lindnerova, Praha 8 - Libeň",Praha 8,Libeň,26000,85,3+kk,6. podlaží z celkem 6,Cihlová,Velmi dobrý,Částečně,True,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,
2026-02-15,444097356,Pronájem bytu 3+kk 114 m²,"Laubova, Praha 3 - Vinohrady",Praha 3,Vinohrady,60000,114,3+kk,2. podlaží z celkem 6,Cihlová,Velmi dobrý,,True,True,,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,Osobní,True,,,,,
2026-02-15,3835036492,Pronájem bytu 2+kk 34 m² (Jednopodlažní),"Chlumčanského, Praha 8 - Libeň",Praha 8,Libeň,16000,34,2+kk,1. podlaží z celkem 5,Cihlová,Velmi dobrý,Částečně,,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,Jednopodlažní,Pronajímatel si vyhrazuje právo výběru nájemce. Vypracování nájemní smlouvy v ceně.
