scrape_date,hash_id,name,locality,district,neighborhood,price_czk,size_m2,rooms,floor,building_type,condition,furnished,elevator,balcony,terrace,energy_rating,ownership,parking,cellar,loggia,heating,apartment_type,note_about_price
2026-02-07,3784078156,Pronájem bytu 1+kk 27 m²,"Jenečská, Praha 6 - Liboc",Praha 6,Liboc,17900,27,1+kk,2. podlaží z celkem 3,Cihlová,Po rekonstrukci,False,False,,,Třída F - Velmi nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,1,,,,"2850 poplatky za služby, včetně DPH, + provize RK, včetně právního servisu"
2026-02-07,3142218572,Pronájem bytu 2+1 54 m² (Jednopodlažní),"Anny Letenské, Praha 2 - Vinohrady",Praha 2,Vinohrady,27500,54,2+1,1. podlaží,Cihlová,Velmi dobrý,True,True,,True,Třída G - Mimořádně nehospodárná,Osobní,,,,,Jednopodlažní,"poplatky 2.000,-Kč/měsíc/byt, převod energií na nájemníka, 3 x kauce, provize"
2026-02-07,215053132,Pronájem bytu 2+kk 42 m² (Jednopodlažní),"Národní obrany, Praha 6 - Bubeneč",Praha 6,Bubeneč,26000,42,2+kk,5. podlaží z celkem 6,Cihlová,Po rekonstrukci,Částečně,True,2,,Třída G - Mimořádně nehospodárná,Osobní,,,,,Jednopodlažní,"poplatky 1.300,-Kč/osoba/měsíc, převod energií na nájemníka, 1 a 1/2 kauce, provize"
2026-02-07,1714230092,Pronájem bytu 2+kk 56 m²,"Roháčova, Praha 3 - Žižkov",Praha 3,Žižkov,24000,56,2+kk,2. podlaží z celkem 5,Cihlová,Velmi dobrý,False,True,,,Třída G - Mimořádně nehospodárná,Osobní,,7,,Lokální elektrické,,
2026-02-07,3232723788,Pronájem bytu 2+kk 46 m²,"Stupkova, Praha 7 - Holešovice",Praha 7,Holešovice,26000,46,2+kk,1. podlaží z celkem 9,Cihlová,Po rekonstrukci,Částečně,True,,,Třída C - Úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,"+ poplatky 1.500,- + 3.000,- elektřina, kauce 30.000,- + provize RK 26.000,-"
2026-02-07,1055011660,Pronájem bytu 2+kk 46 m²,"Nekázanka, Praha 1 - Nové Město",Praha 1,Nové Město,29000,46,2+kk,4. podlaží z celkem 8,Cihlová,Novostavba,True,True,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,"+ poplatky 2.525,- elektřina převod na nájemníka, kauce 40.000,- + provize RK 29.000,-"
2026-02-07,1130787660,Pronájem bytu 1+kk 28 m²,"Mladotova, Praha 10 - Kolovraty",Praha 10,Kolovraty,13000,28,1+kk,2. podlaží z celkem 3,Cihlová,Novostavba,Částečně,False,True,,Třída C - Úsporná,Osobní,,True,,,,+ 3 000 Kč kompletní poplatky i s energiemi
2026-02-07,3437232972,Pronájem bytu 2+kk 47 m²,"Podkovářská, Praha 9 - Vysočany",Praha 9,Vysočany,21500,47,2+kk,3. podlaží,Cihlová,Novostavba,,True,,15,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,1,,,,,"+ 4 000 Kč poplatky, 1 500 Kč garážové stání, 1 200 elektřina se převádí, kauce a provize"
2026-02-07,1348891468,Pronájem bytu 2+1 53 m²,"Poděbradská, Praha 9 - Hloubětín",Praha 9,Hloubětín,19000,53,2+1,5. podlaží z celkem 5,Cihlová,Po rekonstrukci,True,True,True,,Třída C - Úsporná,Osobní,,,,Ústřední dálkové,,+ 3 900 Kč kompletní poplatky i s energiemi
2026-02-07,2691068748,Pronájem bytu 3+kk 72 m² (Jednopodlažní),"Brandlova, Praha - Chodov",,,24000,72,3+kk,7. podlaží z celkem 8,Panelová,Dobrý,Částečně,True,,,,Osobní,,,7,,Jednopodlažní,
2026-02-07,481391436,Pronájem bytu 2+kk 50 m² (Jednopodlažní),"Plzeňská, Praha 5 - Stodůlky",Praha 5,Stodůlky,19500,50,2+kk,5. podlaží z celkem 7,Montovaná,Novostavba,Částečně,,,True,Třída B - Velmi úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,Ústřední dálkové,Jednopodlažní,"+ poplatky včetně vody a elektřiny/ 2 osoby/ 5.122,-Kč/ měsíc + vratná kauce"
2026-02-07,1368130380,Pronájem bytu atypické 113 m² (Jednopodlažní),"Pod Klaudiánkou, Praha 4 - Podolí",Praha 4,Podolí,28500,113,atypicky,1. podlaží,Cihlová,Dobrý,,,,True,,Osobní,,,,,Jednopodlažní,
2026-02-07,454259532,Pronájem bytu 2+1 58 m² (Jednopodlažní),"Na Dolinách, Praha 4 - Podolí",Praha 4,Podolí,21000,58,2+1,3. podlaží z celkem 5,Cihlová,Po rekonstrukci,,,True,,Třída C - Úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,Lokální plynové,Jednopodlažní,"+ 1000,- Kč/ poplatky/ osoba + přepis plynu a elektřiny + jistota"
2026-02-07,291926860,Pronájem bytu 3+kk 87 m²,"Točitá, Praha 4 - Krč",Praha 4,Krč,27990,87,3+kk,6. podlaží,Cihlová,Velmi dobrý,Částečně,True,True,,Třída G - Mimořádně nehospodárná,Osobní,,True,True,,,"+ poplatky 4.385,-Kč měsíčně /plocha bytu + elektřina a plyn se přepisuje na podnájemníka"
2026-02-07,3865473868,Pronájem bytu 1+kk 28 m²,"Peroutkova, Praha 5 - Jinonice",Praha 5,Jinonice,16990,28,1+kk,2. podlaží z celkem 5,Cihlová,Dobrý,True,True,,,Třída G - Mimořádně nehospodárná,Osobní,,,,,,"+ poplatky 4.979,- Kč měsíčně včetně elektřiny"
2026-02-07,3507450700,Pronájem bytu 1+1 31 m²,"Zahradníčkova, Praha 5 - Košíře",Praha 5,Košíře,16000,31,1+1,3. podlaží z celkem 4,Cihlová,Velmi dobrý,True,False,,,Třída C - Úsporná,Osobní,,,,Ústřední dálkové,,"+popl. 4000, Cena za všechny služby a energie"
2026-02-07,3163038540,Pronájem bytu 2+kk 50 m²,"Ostromečská, Praha 3 - Žižkov",Praha 3,Žižkov,24000,50,2+kk,5. podlaží z celkem 5,Cihlová,Novostavba,,,,,Třída C - Úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,"+ poplatky včetně elektřiny 3.700 pro 1 os./ 5.500 pro 2 os., kauce 50.000, provize 24.000"
2026-02-07,2619999052,Pronájem bytu 1+kk 24 m²,"V domově, Praha 3 - Žižkov",Praha 3,Žižkov,17000,24,1+kk,1. podlaží,Cihlová,Po rekonstrukci,False,False,,14,Třída G - Mimořádně nehospodárná,Osobní,,3,,,,+ poplatky 600 Kč/osoba + přepis elektřiny a plynu
2026-02-07,1227912012,Pronájem  pokoje 14 m²,"Ocelářská, Praha",,,7500,14,,2. podlaží,Cihlová,Velmi dobrý,,,,,,Osobní,,,,,,Včetně wifi a všech energií.
2026-02-07,342258508,Pronájem bytu 1+kk 25 m²,"Čerčanská, Praha 4 - Krč",Praha 4,Krč,19900,25,1+kk,2. podlaží,Cihlová,Po rekonstrukci,,False,,,Třída B - Velmi úsporná,Osobní,,,,,,
2026-02-07,3477545804,Pronájem bytu 2+kk 50 m²,"Na Dolinách, Praha 4 - Podolí",Praha 4,Podolí,20000,50,2+kk,3. podlaží z celkem 1,Cihlová,Velmi dobrý,False,True,,,,Osobní,,,,,,poplatky 2600 / osoba plus převod elektřiny
2026-02-07,3026613068,Pronájem bytu 2+kk 52 m² (Jednopodlažní),"Plzákova, Praha 9 - Kbely",Praha 9,Kbely,22000,52,2+kk,2. podlaží z celkem 4 včetně 1 podzemního,Smíšená,Velmi dobrý,True,True,,,Třída B - Velmi úsporná,Osobní,1,,6,,Jednopodlažní,"Nájemné: 22.000 Kč/měsíc

Náklady na SVJ: 5.000Kč/měsíc

Internet + TV programy: 450Kč/měsíc (volitelné)

Elektřina se přepisuje.

Kauce: 22.000Kč"
2026-02-07,4275991372,Pronájem bytu 3+1 75 m²,"Benkova, Praha 4 - Chodov",Praha 4,Chodov,23000,75,3+1,3. podlaží z celkem 9,Panelová,Dobrý,Částečně,True,5,,Třída B - Velmi úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,,True,,,,"+ zálohy na služby ve výši 7900 kč + elektřina (1000 kč) a plyn (500 kč), vratná kauce 30000 kč, provize 23000 kč + DPH"
2026-02-07,1667265356,Pronájem bytu 2+1 57 m²,Praha 9 - Libeň,Praha 9,Libeň,22500,57,2+1,2. podlaží z celkem 5,Cihlová,Velmi dobrý,False,True,1,,Třída G - Mimořádně nehospodárná,Osobní,,True,,,,"+ zálohy na služby 4900 kč + elektřina (1000 kč) a plyn (500 kč), vratná kauce 28000 kč, provize 22500 kč + DPH"
2026-02-07,2759131980,Pronájem bytu 2+kk 38 m²,Praha 10 - Vršovice,Praha 10,Vršovice,18900,38,2+kk,5. podlaží,Cihlová,Po rekonstrukci,,,,,Třída G - Mimořádně nehospodárná,Osobní,,3,,,,"+ zálohy na služby 4300 kč - včetně internetu + elektřina (800 kč), vratná kauce 23200 kč, provize 18900 kč + DPH"
2026-02-07,607716172,Pronájem bytu 1+kk 22 m²,"Čenětická, Praha 4 - Chodov",Praha 4,Chodov,15500,22,1+kk,3. podlaží z celkem 6,Cihlová,Novostavba,Částečně,True,,,Třída C - Úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,,True,,,,"+ zálohy na služby 3200 kč včetně elektřiny, vratná kauce 22000 kč, provize 18000 kč + DPH"
2026-02-07,3142976332,Pronájem bytu 4+1 93 m²,"Lannova, Praha 1 - Nové Město",Praha 1,Nové Město,40000,93,4+1,1. podlaží z celkem 7 včetně 1 podzemního,Cihlová,Velmi dobrý,Částečně,,,,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,Osobní,,,,,,
2026-02-07,403243852,Pronájem bytu 1+kk 25 m²,Praha 9 - Libeň,Praha 9,Libeň,16500,25,1+kk,3. podlaží,Skeletová,Velmi dobrý,False,True,,,Třída B - Velmi úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,,True,,,,"+ zálohy na služby 3600 kč + elektřina, vratná kauce 19900 kč, provize 16500 kč + DPH"
2026-02-07,424743756,Pronájem bytu 2+kk 38 m² (Jednopodlažní),"Krchlebská, Praha 4 - Krč",Praha 4,Krč,20700,38,2+kk,1. podlaží z celkem 7,Smíšená,Velmi dobrý,True,,,,,Osobní,,,,,Jednopodlažní,"Nájem 20.700,- | Poplatky 6.100,- | Depozit 26.800,- | Provize 20.000,-"
2026-02-07,2595976012,Pronájem bytu 3+kk 75 m² (Mezonet),"Oldřichova, Praha 2 - Nusle",Praha 2,Nusle,29000,75,3+kk,6. podlaží z celkem 7 včetně 1 podzemního,Smíšená,Velmi dobrý,True,True,,,,Osobní,,,,,Mezonet,"Nájem 29.000,- | Poplatky 8.500,- | Depozit 37.500,- | Provize 20.000,-"
2026-02-07,2981983052,Pronájem bytu 3+kk 75 m² (Jednopodlažní),"Formanská, Praha 4 - Újezd u Průhonic",Praha 4,Újezd u Průhonic,43000,75,3+kk,3. podlaží z celkem 4 včetně 1 podzemního,Cihlová,Velmi dobrý,True,True,16,,,Osobní,,5,,,Jednopodlažní,"Nájem 43.000,- | Poplatky 5.000,- | Depozit 48.000,- | Provize 30.000,-"
2026-02-07,3442934604,Pronájem bytu 1+kk 29 m² (Jednopodlažní),"Lindavská, Praha 8 - Bohnice",Praha 8,Bohnice,18700,29,1+kk,1. podlaží z celkem 8 včetně 1 podzemního,Panelová,Velmi dobrý,True,True,,,,Osobní,,,,,Jednopodlažní,"Nájem 18.700,- | Poplatky 3.100,- | Jistina 21.800,- | Provize 15.000,-"
2026-02-07,1368130380,Pronájem bytu atypické 113 m² (Jednopodlažní),"Pod Klaudiánkou, Praha 4 - Podolí",Praha 4,Podolí,28500,113,atypicky,1. podlaží,Cihlová,Dobrý,,,,True,,Osobní,,,,,Jednopodlažní,
2026-02-07,4038267724,Pronájem bytu 2+kk 49 m² (Jednopodlažní),"Nitranská, Praha 3 - Vinohrady",Praha 3,Vinohrady,31000,49,2+kk,3. podlaží z celkem 6 včetně 1 podzemního,Smíšená,Velmi dobrý,True,True,2,,,Osobní,,,,,Jednopodlažní,"Nájem 31.000,- | Poplatky 7.200,- | Depozit 38.200,- | Provize 30.000,-"
2026-02-07,2917167948,Pronájem bytu 3+kk 69 m²,"Krocínova, Praha 1 - Staré Město",Praha 1,Staré Město,30000,69,3+kk,4. podlaží z celkem 7 včetně 1 podzemního,Cihlová,Velmi dobrý,True,True,,,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,Osobní,,,True,,,
2026-02-07,751174476,Pronájem bytu 3+kk 88 m²,"Za Hládkovem, Praha 6 - Střešovice",Praha 6,Střešovice,37000,88,3+kk,4. podlaží z celkem 5 včetně 1 podzemního,Skeletová,Velmi dobrý,True,True,,,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,Osobní,,,,,,
2026-02-07,663581516,Pronájem bytu 1+1 26 m²,"Husitská, Praha 3 - Žižkov",Praha 3,Žižkov,14900,26,1+1,1. podlaží,Cihlová,Velmi dobrý,,,,,,Osobní,,,,,,"+ 1000,- Kč záloha na služby na osobu + energie"
2026-02-07,2712466764,Pronájem bytu 3+kk 95 m²,"Laubova, Praha 3 - Vinohrady",Praha 3,Vinohrady,64800,95,3+kk,2. podlaží,Cihlová,Velmi dobrý,True,False,,,Třída G - Mimořádně nehospodárná,Osobní,True,,,,,Domovní poplatky 125 EUR - fixní na jednu osobu
2026-02-07,99816268,Pronájem bytu 1+1 50 m²,"Nad Krocínkou, Praha 9 - Prosek",Praha 9,Prosek,17500,50,1+1,1. podlaží,Cihlová,Dobrý,Částečně,,,,Třída G - Mimořádně nehospodárná,Osobní,,,,,,"včetně DPH, bez poplatků, + provize RK"
2026-02-07,1696596812,Pronájem bytu 1+kk 29 m²,"Pod Lysinami, Praha 4 - Hodkovičky",Praha 4,Hodkovičky,16500,29,1+kk,1. podlaží,Cihlová,Po rekonstrukci,Částečně,True,,,Třída C - Úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,"včetně DPH, bez poplatků, + provize RK"
2026-02-07,2322338636,Pronájem bytu 3+kk 96 m²,"Italská, Praha 2 - Vinohrady",Praha 2,Vinohrady,46056,96,3+kk,2. podlaží z celkem 5,Cihlová,Velmi dobrý,True,True,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,+ fixní domovní poplatky a energie 500 Euro +  internet 50 Euro
2026-02-07,1785467724,Pronájem bytu 1+kk 49 m²,"Italská, Praha 2 - Vinohrady",Praha 2,Vinohrady,26664,49,1+kk,4. podlaží z celkem 6,Cihlová,Velmi dobrý,True,True,11,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,+ 150 Euro paušální domovní poplatky + 250 Euro paušál energie + 50 Euro internet + 3měsíční kauce
2026-02-07,728503116,Pronájem bytu 4+kk 134 m²,"Italská, Praha 2 - Vinohrady",Praha 2,Vinohrady,85000,134,4+kk,2. podlaží z celkem 5,Cihlová,Velmi dobrý,True,True,True,16,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,1,True,,,,+ domovní poplatky 5.000 CZK fixní + energie cca 5.000 CZK
2026-02-07,92017484,Pronájem bytu 4+1 170 m²,"Vlašská, Praha 1 - Malá Strana",Praha 1,Malá Strana,79000,170,4+1,3. podlaží z celkem 5,Cihlová,Velmi dobrý,Částečně,True,,17,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,+ poplatky 4000 Kč + elektřina a plyn
2026-02-07,927560524,Pronájem bytu 1+kk 26 m²,"V Dolině, Praha 10 - Michle",Praha 10,Michle,13000,26,1+kk,3. podlaží,Cihlová,Dobrý,,True,,,Třída C - Úsporná,Osobní,,True,True,,,"+ zálohy spojené s užíváním bytu 3.434,-Kč + el. (přepisuje se na nájemce). Kauce 13.000,-Kč. Provize ve výši  nájmu."
2026-02-07,3140227916,Pronájem bytu 4+kk 130 m²,"Senovážné náměstí, Praha 1 - Nové Město",Praha 1,Nové Město,65000,130,4+kk,3. podlaží,Cihlová,Velmi dobrý,Částečně,True,,,Třída G - Mimořádně nehospodárná,Osobní,True,True,,,,"+ poplatky 10 000 Kč včetně energií, recepce a parkingu"
2026-02-07,247468876,Pronájem bytu 1+kk 27 m²,"U Pergamenky, Praha 7 - Holešovice",Praha 7,Holešovice,17000,27,1+kk,1. podlaží z celkem 6,Cihlová,Dobrý,True,True,,,Třída G - Mimořádně nehospodárná,Osobní,,3,,,,+ Poplatky 5 500 Kč
2026-02-07,4283368268,Pronájem bytu 1+kk 33 m²,"Nad Kajetánkou, Praha 6 - Břevnov",Praha 6,Břevnov,17700,33,1+kk,1. podlaží,Smíšená,Velmi dobrý,,True,,,Třída G - Mimořádně nehospodárná,Osobní,True,,,,,
2026-02-07,3889656652,Pronájem bytu 3+kk 84 m²,"Generála Šišky, Praha 4 - Modřany",Praha 4,Modřany,33000,84,3+kk,4. podlaží z celkem 5,Smíšená,Novostavba,True,True,,True,Třída G - Mimořádně nehospodárná,Osobní,True,5,,Jiné,,
2026-02-07,2934047564,Pronájem bytu 2+1 57 m²,"U první baterie, Praha 6 - Břevnov",Praha 6,Břevnov,21500,57,2+1,2. podlaží,Cihlová,Velmi dobrý,,,,,,Osobní,,,4,,,Nájemné 21.500 Kč. Poplatky 4.500 Kč. Převod elektřiny na nájemce. Vratná kauce 30.000 Kč. Provize RK 21.500 Kč.
2026-02-07,1589379916,Pronájem bytu 2+kk 53 m²,"Velenovského, Praha 10 - Záběhlice",Praha 10,Záběhlice,21500,53,2+kk,3. podlaží z celkem 8,Cihlová,Velmi dobrý,True,True,6,,Třída C - Úsporná,Osobní,True,,,Ústřední dálkové,,+ zálohy na služby 6.000 vč. elektřiny a internetu + kauce + provize RK
2026-02-07,868037452,Pronájem bytu 3+1 110 m²,"U lužického semináře, Praha 1 - Malá Strana",Praha 1,Malá Strana,68000,110,3+1,3. podlaží z celkem 5,Cihlová,Velmi dobrý,True,False,,,Třída G - Mimořádně nehospodárná,Osobní,,,,,,bez poplatků
2026-02-07,2963342156,Pronájem bytu 4+kk 213 m² (Mezonet),"Holečkova, Praha 5 - Smíchov",Praha 5,Smíchov,1,213,4+kk,7. podlaží z celkem 7,Cihlová,Novostavba,False,True,,True,Třída G - Mimořádně nehospodárná,Osobní,True,True,,,Mezonet,"info v RK, + poplatky: viz text"
2026-02-07,1368130380,Pronájem bytu atypické 113 m² (Jednopodlažní),"Pod Klaudiánkou, Praha 4 - Podolí",Praha 4,Podolí,28500,113,atypicky,1. podlaží,Cihlová,Dobrý,,,,True,,Osobní,,,,,Jednopodlažní,
2026-02-07,4221375308,Pronájem bytu 3+kk 156 m²,"náměstí Jiřího z Poděbrad, Praha 3 - Vinohrady",Praha 3,Vinohrady,88840,156,3+kk,6. podlaží z celkem 6,Cihlová,Velmi dobrý,Částečně,True,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,1,,,,,+ domovní poplatky fixní 125 EUR /osoba + plyn a elektřina se převádí na nájemce
2026-02-07,412947276,Pronájem bytu 2+kk 60 m²,"náměstí Jiřího z Poděbrad, Praha 3 - Vinohrady",Praha 3,Vinohrady,49280,60,2+kk,6. podlaží z celkem 6,Cihlová,Velmi dobrý,True,True,,100,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,1,,,,,"+ fixní domovní poplatky 125 EUR /osoba + elektřina, plyn"
2026-02-07,3031049036,Pronájem bytu 2+kk 59 m²,"Pod Vítkovem, Praha 3 - Žižkov",Praha 3,Žižkov,32200,59,2+kk,3. podlaží z celkem 9 včetně 2 podzemních,Cihlová,Novostavba,False,True,3,,Třída B - Velmi úsporná č. 148/2007 Sb. podle vyhlášky,Osobní,1,True,,,,"+ poplatky 4.478 Kč + elektřina (cca 1.000 Kč), provize RK 1x měsíční nájem + DPH. Vratná kauce ve výši 2 měs. nájmů."
2026-02-07,802825036,Pronájem bytu 1+kk 63 m²,"Pod Vítkovem, Praha 3 - Žižkov",Praha 3,Žižkov,33900,63,1+kk,3. podlaží z celkem 9 včetně 2 podzemních,Cihlová,Novostavba,True,True,5,,Třída B - Velmi úsporná č. 148/2007 Sb. podle vyhlášky,Osobní,1,True,,,,"+ poplatky 4.910 Kč elektřina (cca 1.000 Kč), provize RK 1x měsíční nájem + DPH. Vratná kauce ve výši 2 měs. nájmů."
2026-02-07,229253964,Pronájem bytu 3+kk 80 m²,"Pod Vítkovem, Praha 3 - Žižkov",Praha 3,Žižkov,43300,80,3+kk,4. podlaží z celkem 9 včetně 2 podzemních,Cihlová,Novostavba,False,True,4,,Třída B - Velmi úsporná č. 148/2007 Sb. podle vyhlášky,Osobní,1,4,,,,"+ poplatky 6.092 Kč + elektřina (cca 1.500 Kč), kauce 2 měs"
2026-02-07,1271538508,Pronájem bytu 2+kk 52 m²,"Pod Vítkovem, Praha 3 - Žižkov",Praha 3,Žižkov,29700,52,2+kk,5. podlaží z celkem 9 včetně 2 podzemních,Cihlová,Novostavba,False,True,3,,Třída B - Velmi úsporná č. 148/2007 Sb. podle vyhlášky,Osobní,1,True,,,,"+ poplatky 3.982 Kč (teplá a studená voda, vytápění, odpad, výtah, úklid atd.) + elektřina (cca 1.000 Kč), kauce 2 měs"
2026-02-07,386663244,Pronájem bytu 3+1 81 m² (Jednopodlažní),"Řehořova, Praha 3 - Žižkov",Praha 3,Žižkov,30500,81,3+1,4. podlaží z celkem 7 včetně 1 podzemního,Cihlová,Po rekonstrukci,Částečně,True,,,,Osobní,,,,,Jednopodlažní,
2026-02-07,1833595724,Pronájem bytu 2+kk 53 m² (Mezonet),"U libeňského pivovaru, Praha 8 - Libeň",Praha 8,Libeň,23000,53,2+kk,5. podlaží z celkem 7 včetně 1 podzemního,Cihlová,Velmi dobrý,True,True,True,,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,Osobní,,,,,Mezonet,"+ poplatky 3.500 Kč + el, kauce 30 000 Kč"
2026-02-07,1286218572,Pronájem bytu 2+kk 53 m²,"Pod Vítkovem, Praha 3 - Žižkov",Praha 3,Žižkov,29400,53,2+kk,3. podlaží z celkem 9 včetně 2 podzemních,Cihlová,Novostavba,False,True,3,,Třída B - Velmi úsporná č. 148/2007 Sb. podle vyhlášky,Osobní,1,True,,,,"+ poplatky 3.996 Kč + elektřina (cca 1.000 Kč), provize RK 1x měsíční nájem + DPH. Vratná kauce ve výši 2 měs. nájmů."
2026-02-07,1552708428,Pronájem bytu 2+kk 44 m²,"Stočesova, Praha 6 - Ruzyně",Praha 6,Ruzyně,23000,44,2+kk,6. podlaží z celkem 5,Skeletová,Novostavba,,True,,6,Třída B - Velmi úsporná č. 148/2007 Sb. podle vyhlášky,Družstevní,1,True,,,,Cena včetně garážového stání a sklepní kóje. Poplatky 5 000 Kč/měs. Elektřina a internet se převádí na nájemníka.
2026-02-07,3344958284,Pronájem bytu 3+kk 114 m²,"U milosrdných, Praha 1 - Staré Město",Praha 1,Staré Město,1,114,3+kk,5. podlaží z celkem 6,Cihlová,Novostavba,True,True,,5,Třída B - Velmi úsporná,Osobní,True,True,,,,
2026-02-07,1723728716,Pronájem bytu 3+kk 107 m²,"Pod Děvínem, Praha 5 - Smíchov",Praha 5,Smíchov,50000,107,3+kk,2. podlaží,Cihlová,Velmi dobrý,False,True,True,6,Třída B - Velmi úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,2,5,,,,poplatky a energie 8.000 Kč
2026-02-07,1910141772,Pronájem bytu 2+kk 44 m²,"Na výšinách, Praha 7 - Bubeneč",Praha 7,Bubeneč,27000,44,2+kk,6. podlaží z celkem 6 včetně 1 podzemního,Cihlová,Po rekonstrukci,True,True,2,,Třída D - Méně úsporná č. 148/2007 Sb. podle vyhlášky,Osobní,,2,,,,"+ poplatky 2 500 Kč + energie, kauce 30 000 Kč"
