scrape_date,hash_id,name,locality,district,neighborhood,price_czk,size_m2,rooms,floor,building_type,condition,furnished,elevator,balcony,terrace,energy_rating,ownership,parking,cellar,loggia,heating,apartment_type,note_about_price
2026-02-24,4092617548,Pronájem bytu 2+1 75 m²,"Úvoz, Praha 1 - Hradčany",Praha 1,Hradčany,35000,75,2+1,1. podlaží z celkem 5,Cihlová,Velmi dobrý,False,,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,+ zúčtovatelná záloha na poplatky 6.000 Kč včetně plynu a elektřiny. Kauce 1x nájem + provize RK.
2026-02-24,736125772,Pronájem bytu 1+kk 27 m²,"Honzíkova, Praha 10 - Dolní Měcholupy",Praha 10,Dolní Měcholupy,17000,27,1+kk,1. podlaží z celkem 6 včetně 1 podzemního,Cihlová,Novostavba,,True,5,,Třída B - Velmi úsporná č. 264/2020 Sb. podle vyhlášky,Družstevní,1,2,,Ústřední dálkové,,"zálohy na poplatky 2 000 Kč, elektřina převodem na nájemce"
2026-02-24,2833277772,Pronájem bytu 2+kk 49 m²,"náměstí Přátelství, Praha 10 - Hostivař",Praha 10,Hostivař,22000,49,2+kk,4. podlaží z celkem 6,Skeletová,Novostavba,False,True,,11,Třída C - Úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,True,True,,Ústřední dálkové,,plus poplatky 5000 vč. elektřiny
2026-02-24,1306551116,Pronájem bytu 1+1 35 m²,"Hostýnská, Praha 10 - Strašnice",Praha 10,Strašnice,16990,35,1+1,4. podlaží z celkem 4,Panelová,Velmi dobrý,Částečně,True,,,Třída G - Mimořádně nehospodárná,Osobní,,True,,,,+ poplatky 2.620 Kč měsíčně / 1 os + elektřina se přepisuje na podnájemníka
2026-02-24,48259916,Pronájem bytu 1+kk 31 m²,Praha 6 - Břevnov,Praha 6,Břevnov,15900,31,1+kk,3. podlaží z celkem 7 včetně 1 podzemního,Skeletová,Novostavba,False,True,6,,Třída A - Mimořádně úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,Ústřední dálkové,,
2026-02-24,383804236,Pronájem bytu 2+kk 60 m² (Jednopodlažní),"Mukařovského, Praha 5 - Stodůlky",Praha 5,Stodůlky,29900,60,2+kk,6. podlaží,Skeletová,Velmi dobrý,,,,45,Třída A - Mimořádně úsporná č. 78/2013 Sb. podle vyhlášky,Osobní,,,,,Jednopodlažní,"bez provize, vratná kauce ve výši dvou měsíčních nájmů"
2026-02-24,1612800844,Pronájem bytu 1+kk 36 m²,"Za černým mostem, Praha 9 - Hloubětín",Praha 9,Hloubětín,16650,36,1+kk,5. podlaží,Skeletová,Novostavba,,,5,,,Osobní,,2,,,,
2026-02-24,887120716,Pronájem bytu 1+kk 34 m²,"Václava Trojana, Praha - Uhříněves",,,14500,34,1+kk,4. podlaží,Cihlová,Velmi dobrý,,,True,,,Osobní,,True,,,,
2026-02-24,1423991628,Pronájem bytu 3+1 70 m²,"Horáčkova, Praha - Krč",,,23650,70,3+1,3. podlaží z celkem 12,Panelová,Dobrý,Částečně,True,True,,,Osobní,,,,,,"vratná jistota, náklady na bydlení 7 207Kč, poplatek za podnájem"
2026-02-24,367027020,Pronájem bytu 4+1 160 m² (Jednopodlažní),"Anny Letenské, Praha 2 - Vinohrady",Praha 2,Vinohrady,62500,160,4+1,3. podlaží,Cihlová,Velmi dobrý,False,True,,,Třída G - Mimořádně nehospodárná,Osobní,,,,,Jednopodlažní,"poplatky 1.250,-Kč/osoba/měsíc, převod energií na nájemníka, 2 kauce, provize"
2026-02-24,2282775372,Pronájem bytu 2+kk 45 m²,"V Remízku, Praha 5 - Hlubočepy",Praha 5,Hlubočepy,19600,45,2+kk,4. podlaží z celkem 7,Panelová,Velmi dobrý,Částečně,True,,,,Družstevní,,True,,Ústřední dálkové,,"vratná jistota, náklady na bydlení 6700 kč, poplatek za podnájem"
2026-02-24,521167692,Pronájem bytu 2+kk 58 m²,"Petržílkova, Praha 5 - Stodůlky",Praha 5,Stodůlky,22000,58,2+kk,3. podlaží z celkem 7,Cihlová,Novostavba,False,,True,,Třída G - Mimořádně nehospodárná,Osobní,1,True,,Jiné,,+popl. 5000
2026-02-24,3742393164,Pronájem bytu 1+1 33 m²,"K vodojemu, Praha 5 - Smíchov",Praha 5,Smíchov,17700,33,1+1,4. podlaží z celkem 4,Cihlová,Velmi dobrý,True,False,,,Třída G - Mimořádně nehospodárná,Osobní,,,,,,"vratná kauce, náklady na bydlení 5500 Kč, poplatek za podnájem"
2026-02-24,2081448780,Pronájem bytu 1+kk 17 m²,"náměstí Před bateriemi, Praha 6 - Střešovice",Praha 6,Střešovice,14000,17,1+kk,1. podlaží z celkem 3 včetně 1 podzemního,Cihlová,Velmi dobrý,,,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,+ poplatky
2026-02-24,2618319692,Pronájem bytu 2+1 57 m²,"Drahobejlova, Praha 9 - Libeň",Praha 9,Libeň,22500,57,2+1,4. podlaží z celkem 7,Cihlová,Velmi dobrý,Částečně,True,,,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,Osobní,,True,,Lokální plynové,,"+ Služby 1500Kč/měs, 1000Kč/měs, plyn 1000Kč/měs, Jistota 26 000Kč, + Provize RK"
2026-02-24,3820163916,Pronájem bytu 2+kk 75 m²,"K Sídlišti, Praha 4 - Nusle",Praha 4,Nusle,39000,75,2+kk,6. podlaží,Cihlová,Novostavba,,,True,,Třída C - Úsporná,Osobní,1,6,,,,
2026-02-24,219177804,Pronájem bytu 2+kk 63 m²,"Žilovská, Praha 5 - Řeporyje",Praha 5,Řeporyje,21000,63,2+kk,2. podlaží z celkem 4,Cihlová,Velmi dobrý,False,False,,,Třída G - Mimořádně nehospodárná,Osobní,,,,,,"+ zúčtovatelné poplatky za služby a energie vč. elektřiny 4.000,- Kč, + provize RK"
2026-02-24,4245709644,Pronájem bytu 3+kk 62 m² (Jednopodlažní),"Horní, Praha",,,30000,62,3+kk,6. podlaží,Cihlová,Velmi dobrý,True,True,,,,Osobní,,6,,,Jednopodlažní,
2026-02-24,1930453836,Pronájem bytu 4+1 162 m²,"Anny Letenské, Praha 2 - Vinohrady",Praha 2,Vinohrady,62500,162,4+1,3. podlaží z celkem 6,Cihlová,Velmi dobrý,,,,,,Osobní,,,,,,"+ poplatky 1.250 Kč/os/měs, energie se přehlašují na nájemce, provize 1 nájem"
2026-02-24,3809502028,Pronájem bytu 2+1 77 m² (Jednopodlažní),"Sokolovská, Praha",,,31000,77,2+1,4. podlaží,Cihlová,Velmi dobrý,,,,,,Osobní,,,,,Jednopodlažní,
2026-02-24,336618316,Pronájem bytu 4+kk 100 m² (Jednopodlažní),"Mistrovská, Praha 10 - Malešice",Praha 10,Malešice,32000,100,4+kk,2. podlaží z celkem 3,Skeletová,Velmi dobrý,Částečně,False,True,,Třída G - Mimořádně nehospodárná,Osobní,True,,,Lokální plynové,Jednopodlažní,"+ fixní poplatky 8.000 kč, kauce 1x nájemné, provize RK 1x nájemné "
2026-02-24,3389023052,Pronájem bytu 4+kk 133 m²,"Hartigova, Praha 3 - Žižkov",Praha 3,Žižkov,70000,133,4+kk,8. podlaží,Smíšená,Velmi dobrý,True,True,,35,Třída G - Mimořádně nehospodárná č. 78/2013 Sb. podle vyhlášky,Osobní,True,True,,,,"Záloha na společné služby, spotřebu vody a vytápění: 8.000 Kč měsíčně. Elektřina se hradí zvlášť. "
2026-02-24,3788661580,Pronájem bytu 1+1 34 m²,"Ke Krči, Praha 4 - Braník",Praha 4,Braník,21000,34,1+1,2. podlaží z celkem 4,Cihlová,Po rekonstrukci,True,False,3,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,Ústřední dálkové,,"+ poplatky 2 500,- Kč/1 os. + el. energie se přepisuje na nájemce + kauce 40 000,- Kč + provize RK"
2026-02-24,128082764,Pronájem bytu 2+kk 45 m²,"Oty Bubeníčka, Praha 10 - Uhříněves",Praha 10,Uhříněves,21900,45,2+kk,5. podlaží z celkem 6 včetně 1 podzemního,Cihlová,Novostavba,Částečně,True,3,,Třída C - Úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,1,4,True,Ústřední dálkové,,"+ poplatky 3 500,- Kč + el. se přepisuje na nájemce + kauce 30 000,- Kč + provize RK"
2026-02-24,2396152652,Pronájem bytu 2+kk 58 m²,"náměstí Přátelství, Praha 10 - Hostivař",Praha 10,Hostivař,21500,58,2+kk,4. podlaží z celkem 6 včetně 2 podzemních,Cihlová,Novostavba,Částečně,True,6,,Třída C - Úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,Ústřední dálkové,,"+ poplatky 3 000,- Kč + el. se přepisuje na nájemce + kauce 25 000,- Kč + provize RK"
2026-02-24,461529932,Pronájem bytu 1+1 42 m²,"Národní obrany, Praha 6 - Bubeneč",Praha 6,Bubeneč,22000,42,1+1,5. podlaží z celkem 6,Smíšená,Velmi dobrý,False,True,5,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,1,,,,,+ služby 1.300Kč/os/měs. + energie na nájemce
2026-02-24,4009780044,Pronájem bytu 2+kk 62 m²,"Podbělohorská, Praha 5 - Smíchov",Praha 5,Smíchov,36000,62,2+kk,3. podlaží z celkem 5,Cihlová,Novostavba,,True,,,Třída B - Velmi úsporná,Osobní,1,3,True,,,
2026-02-24,1543529292,Pronájem bytu 2+kk 43 m²,"Urbánkova, Praha 4 - Modřany",Praha 4,Modřany,17900,43,2+kk,3. podlaží z celkem 7,Panelová,Velmi dobrý,False,True,,,Třída G - Mimořádně nehospodárná,Osobní,,,True,Ústřední dálkové,,+popl. 4000
2026-02-24,570450764,Pronájem bytu 2+kk 67 m²,"Jankovcova, Praha 7 - Holešovice",Praha 7,Holešovice,29000,67,2+kk,6. podlaží z celkem 7,Cihlová,Velmi dobrý,True,True,,True,Třída B - Velmi úsporná,Osobní,True,,,Ústřední dálkové,,
2026-02-24,50357068,Pronájem bytu 3+kk 116 m²,"Soukenická, Praha 1 - Nové Město",Praha 1,Nové Město,55000,116,3+kk,2. podlaží,Cihlová,Velmi dobrý,True,True,,,Třída G - Mimořádně nehospodárná,Osobní,,,,,,Provize RK činí 1 měsíční nájem plus 21% DPH.
2026-02-24,268460876,Pronájem bytu 2+kk 56 m²,Praha,,,24000,56,2+kk,3. podlaží,Skeletová,Novostavba,,True,4,,Třída B - Velmi úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,2,,,Ústřední dálkové,,"+ zúčtovatelné poplatky vč. elektřiny 5.000,- Kč"
2026-02-24,1610638156,Pronájem bytu 2+kk 85 m²,"Maiselova, Praha 1 - Josefov",Praha 1,Josefov,40000,85,2+kk,6. podlaží,Cihlová,Velmi dobrý,False,True,,,Třída C - Úsporná,Osobní,,,,,,Poplatky 1 400 Kč. Provize RK činí 1 měsíční nájem plus 21% DPH.
2026-02-24,2952815436,Pronájem bytu 2+kk 99 m²,"Maiselova, Praha 1 - Josefov",Praha 1,Josefov,40000,99,2+kk,6. podlaží,Cihlová,Velmi dobrý,False,True,,,Třída G - Mimořádně nehospodárná,Osobní,,,,,,Poplatky 6 000 Kč. Provize RK činí 1 měsíční nájem plus 21% DPH.
2026-02-24,1090544460,Pronájem bytu 2+kk 51 m²,"Svatoslavova, Praha 4 - Nusle",Praha 4,Nusle,27500,51,2+kk,4. podlaží,Smíšená,Novostavba,True,True,True,,Třída G - Mimořádně nehospodárná,Osobní,,,,,,Poplatky za služby + provize 1 měsíční nájem plus 21 % DPH + vratná záloha ve výši 1 měsíčního nájmu.
2026-02-24,2785043276,Pronájem bytu 1+kk 35 m²,"Lípová, Praha 2 - Nové Město",Praha 2,Nové Město,19000,35,1+kk,přízemí,Cihlová,Po rekonstrukci,False,True,,,Třída F - Velmi nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,"Poplatky 1 700 Kč/os. + energie. Kauce 2 nájmy. RK provize 1 nájem, neplatíte DPH."
2026-02-24,1728078668,Pronájem bytu 1+kk 32 m²,"Řehořova, Praha 3 - Žižkov",Praha 3,Žižkov,21500,32,1+kk,8. podlaží,Smíšená,Novostavba,True,True,True,,Třída G - Mimořádně nehospodárná,Osobní,1,,,,,"Poplatky za služby + provize 1 měsíční nájem plus 21 % DPH + vratná záloha ve výši 1 měsíčního nájmu., včetně DPH, bez poplatků, + provize RK, včetně "
2026-02-24,3945816908,Pronájem bytu 2+1 54 m²,"Arabská, Praha 6 - Vokovice",Praha 6,Vokovice,24900,54,2+1,7. podlaží z celkem 7,Panelová,Dobrý,False,True,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,3,Ústřední dálkové,,+poplatky a spotřeba elektřiny
2026-02-24,137388876,Pronájem bytu 2+kk 53 m²,"Stočesova, Praha 6 - Ruzyně",Praha 6,Ruzyně,24900,53,2+kk,3. podlaží z celkem 6,Cihlová,Novostavba,False,True,,,Třída B - Velmi úsporná č. 264/2020 Sb. podle vyhlášky,Družstevní,,2,4,Ústřední dálkové,,+ poplatky
2026-02-24,2351981388,Pronájem bytu 3+1 65 m²,"Gutfreundova, Praha 5 - Zbraslav",Praha 5,Zbraslav,25000,65,3+1,1. podlaží,Cihlová,Po rekonstrukci,,,,,,Osobní,,4,,,,
2026-02-24,1167221580,Pronájem bytu 2+kk 47 m²,"Nad přehradou, Praha - Horní Měcholupy",,,19000,47,2+kk,2. podlaží,Panelová,Po rekonstrukci,,,,,,Osobní,,,,,,"+ 4000,- Kč záloha na služby pro 3 osoby včetně vytápění bytu, elektrika dle spotřeby"
2026-02-24,1378902860,Pronájem bytu 2+kk 48 m²,"Krejčího, Praha 8 - Libeň",Praha 8,Libeň,20000,48,2+kk,3. podlaží z celkem 5,Cihlová,Dobrý,False,,,,,Osobní,,,,,,", 1000 Kč/os. + el/plyn"
2026-02-24,321938252,Pronájem bytu 1+kk 46 m²,"Lounských, Praha 4 - Nusle",Praha 4,Nusle,17990,46,1+kk,5. podlaží z celkem 6,Cihlová,Velmi dobrý,Částečně,True,True,True,Třída G - Mimořádně nehospodárná,Osobní,True,,,,,"Záloha služby 1000/osoba, záloha ústřední topení 1000/byt. Elektřina převodem záloha cca 500/byt."
2026-02-24,19948364,Pronájem bytu 3+kk 70 m²,"Dubečská, Praha - Strašnice",,,20000,70,3+kk,3. podlaží,Cihlová,Velmi dobrý,False,,,,,Osobní,,,,,,"+ 5000,- služby i energie včetně el."
2026-02-24,3056624460,Pronájem bytu 3+kk 56 m²,"Špitálská, Praha 9 - Vysočany",Praha 9,Vysočany,22500,56,3+kk,1. podlaží z celkem 4 včetně 1 podzemního,Cihlová,Velmi dobrý,True,,,,Třída G - Mimořádně nehospodárná,Osobní,,True,,,,"+ poplatky 2 600 Kč + el, kauce 35.000 Kč"
2026-02-24,1528849228,Pronájem bytu 2+kk 41 m²,"Plzeňská, Praha 5 - Smíchov",Praha 5,Smíchov,18990,41,2+kk,1. podlaží,Cihlová,Velmi dobrý,True,False,True,True,Třída C - Úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,,,True,Ústřední plynové,,"služby 800,- + převod elektroměru a plynoměru na své jméno + kauce + provize 1xnájem"
2026-02-24,2871026508,Pronájem bytu 2+1 55 m²,"Oblouková, Praha 10 - Vršovice",Praha 10,Vršovice,21000,55,2+1,2. podlaží,Cihlová,Po rekonstrukci,False,True,,,,Osobní,,2,,,,
2026-02-24,660693836,Pronájem bytu 3+1 96 m²,"Hoškova, Praha 5 - Košíře",Praha 5,Košíře,30000,96,3+1,3. podlaží z celkem 1,Smíšená,Dobrý,Částečně,,,,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,Osobní,1,2,9,,,
2026-02-24,3911213900,Pronájem bytu 1+kk 26 m²,"Ronkova, Praha 8 - Libeň",Praha 8,Libeň,13990,26,1+kk,3. podlaží,Cihlová,Velmi dobrý,Částečně,False,,,Třída C - Úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,,True,,Lokální elektrické,,služby 800 + převod elektroměru + kauce 1x nájem + provize 1x nájem
2026-02-24,1042309964,Pronájem bytu 2+kk 55 m²,"Jeseniova, Praha 3 - Žižkov",Praha 3,Žižkov,25000,55,2+kk,5. podlaží z celkem 6,Cihlová,Po rekonstrukci,Částečně,True,,,Třída E - Nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,1,,Lokální plynové,,+ provize RK
2026-02-24,3206570828,Pronájem bytu 2+kk 41 m²,"Kloboučnická, Praha 4 - Nusle",Praha 4,Nusle,17500,41,2+kk,5. podlaží z celkem 6,Cihlová,Velmi dobrý,,,,,,Osobní,,,,,,"+ 1200Kč služby/osoba, převod elektřiny na nájemníka"
2026-02-24,2619368268,Pronájem bytu 3+1 66 m²,"Košťálkova, Praha 8 - Kobylisy",Praha 8,Kobylisy,24900,66,3+1,1. podlaží z celkem 14,Panelová,Velmi dobrý,True,False,,,Třída C - Úsporná,Osobní,,,True,Ústřední dálkové,,"vratná jistota, náklady na bydlení 7 900,-Kč poplatek za podnájem"
2026-02-24,2988467020,Pronájem bytu 1+kk 30 m²,"Na výšinách, Praha 7 - Bubeneč",Praha 7,Bubeneč,20000,30,1+kk,1. podlaží,Cihlová,Velmi dobrý,True,True,,,Třída G - Mimořádně nehospodárná,Osobní,,,,,,+ poplatky: viz text
2026-02-24,807428940,Pronájem bytu 1+kk 27 m²,"Štěpánská, Praha 1 - Nové Město",Praha 1,Nové Město,24500,27,1+kk,5. podlaží,Cihlová,Velmi dobrý,True,True,,,Třída G - Mimořádně nehospodárná,Osobní,,,,,,+ poplatky viz text
2026-02-24,2652005196,Pronájem bytu 1+kk 39 m²,"Malešická, Praha 3 - Žižkov",Praha 3,Žižkov,24900,39,1+kk,1. podlaží,Smíšená,Novostavba,,,,28,Třída B - Velmi úsporná č. 148/2007 Sb. podle vyhlášky,Osobní,,3,,,,
2026-02-24,2857395020,Pronájem bytu 2+kk 38 m²,"Hartigova, Praha 3 - Žižkov",Praha 3,Žižkov,18000,38,2+kk,3. podlaží,Cihlová,Dobrý,True,False,,,Třída G - Mimořádně nehospodárná,Osobní,,,,,,
2026-02-24,3940639564,Pronájem bytu 1+kk 30 m²,"Biskupcova, Praha 3 - Žižkov",Praha 3,Žižkov,16000,30,1+kk,2. podlaží,Cihlová,Velmi dobrý,,,,,Třída C - Úsporná,Osobní,,,,,,
2026-02-24,2924503884,Pronájem bytu 3+kk 64 m²,"Bohúňova, Praha 4 - Chodov",Praha 4,Chodov,22990,64,3+kk,9. podlaží,Panelová,Dobrý,True,True,True,,Třída G - Mimořádně nehospodárná,Osobní,,,True,,,+ poplatky 4.778 Kč měsíčně / 3 os + elektřina se přepisuje na podnájemníka
