scrape_date,hash_id,name,locality,district,neighborhood,price_czk,size_m2,rooms,floor,building_type,condition,furnished,elevator,balcony,terrace,energy_rating,ownership,parking,cellar,loggia,heating,apartment_type,note_about_price
2026-02-11,234578764,Pronájem bytu 3+kk 82 m²,"Honzíkova, Praha 10 - Dolní Měcholupy",Praha 10,Dolní Měcholupy,28000,82,3+kk,2. podlaží z celkem 7,Cihlová,Novostavba,True,,True,,Třída B - Velmi úsporná,Osobní,,,7,Ústřední plynové,,+ poplatky+ elektřina + provize RK
2026-02-11,2818270028,Pronájem bytu 2+kk 42 m²,"Bořivojova, Praha 3 - Žižkov",Praha 3,Žižkov,22500,42,2+kk,1. podlaží z celkem 1,Cihlová,Po rekonstrukci,,,,,,Osobní,,,,,,+ poplatky za služby a el. převodem 
2026-02-11,988504908,Pronájem bytu 1+kk 29 m² (Jednopodlažní),"K podjezdu, Praha 4 - Nusle",Praha 4,Nusle,15000,29,1+kk,1. podlaží z celkem 6,Cihlová,Velmi dobrý,True,,,,,Osobní,,,,,Jednopodlažní,Plus poplatky a kauce. Neplatíte provizi.
2026-02-11,2347459404,Pronájem bytu 1+kk 32 m²,"Františka Jansy, Praha - Dolní Měcholupy",,,19000,32,1+kk,4. podlaží z celkem 6,Cihlová,Velmi dobrý,Částečně,True,,,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,Osobní,,,,,,+ kauce + provize RK + poplatky 
2026-02-11,1022059340,Pronájem bytu 2+kk 51 m²,"Jetelová, Praha 10 - Záběhlice",Praha 10,Záběhlice,22000,51,2+kk,4. podlaží,Cihlová,Velmi dobrý,Částečně,True,,,,Osobní,1,,5,,,"Záloha na zúčtovatelné služby + elektřina + internet / kabelová TV, vyúčtovatelné jednou ročně na základě skutečné spotřeby a obsazenosti"
2026-02-11,216752972,Pronájem bytu 2+1 44 m²,"Tolstého, Praha 10 - Vršovice",Praha 10,Vršovice,16800,44,2+1,5. podlaží z celkem 6,Cihlová,Velmi dobrý,False,,,,,Osobní,,,,,,+ 1.500 služby pro 2 osoby  + elektřina  se převádí na nájemce (spotřeba cca. 2.500Kč - 3.000Kč)
2026-02-11,65758028,Pronájem bytu 1+kk 41 m²,"U Mlýnského kanálu, Praha 8 - Karlín",Praha 8,Karlín,21500,41,1+kk,4. podlaží z celkem 11,Cihlová,Novostavba,True,True,5,,Třída C - Úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,"+ 3.000Kč služby (vytápění, voda, výtah, úklid domu atd..) + elektřina (elektroměr se převádí na nájemce (spotřeba cca. 1.000Kč)"
2026-02-11,3505087308,Pronájem bytu 2+kk 64 m² (Jednopodlažní),"Benátská, Praha 2 - Nové Město",Praha 2,Nové Město,19999,64,2+kk,4. podlaží z celkem 5,Cihlová,Velmi dobrý,True,,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,True,,,Jednopodlažní,"+ 4.000 Kč veškeré poplatky včetně záloh na elektřinu (kromě internetu), kauce + provize RK"
2026-02-11,921396044,Pronájem bytu 2+kk 91 m²,"Mánesova, Praha 2 - Vinohrady",Praha 2,Vinohrady,26000,91,2+kk,4. podlaží z celkem 6,Cihlová,Velmi dobrý,False,True,,,Třída D - Méně úsporná,Osobní,,,,,,"+ služby a poplatky 5.000 Kč/měsíc, kauce, provize RK"
2026-02-11,1458266956,Pronájem bytu 2+kk 45 m²,"Zelená, Praha 6 - Bubeneč",Praha 6,Bubeneč,24490,45,2+kk,3. podlaží z celkem 7,Cihlová,Po rekonstrukci,False,True,,,Třída E - Nehospodárná č. 78/2013 Sb. podle vyhlášky,Osobní,,True,,,,"+ poplatky 3.329 Kč/měsíc/1 os. (každá další osoba za příplatek) + elektřina, která bude převedena na nájemníka"
2026-02-11,3383546444,Pronájem bytu 2+1 78 m²,"Truhlářská, Praha 1 - Nové Město",Praha 1,Nové Město,38816,78,2+1,4. podlaží z celkem 7,Cihlová,Velmi dobrý,True,True,,,Třída G - Mimořádně nehospodárná,Osobní,,,,,,"+ služby + poplatky + internet EUR 450/měsíc + 21% DPH, kauce 2 nájmy, provize RK"
2026-02-11,3944440652,Pronájem bytu 2+kk 49 m²,"Křižíkova, Praha 8 - Karlín",Praha 8,Karlín,36990,49,2+kk,7. podlaží z celkem 8 včetně 3 podzemních,Cihlová,Novostavba,False,True,10,True,Třída B - Velmi úsporná č. 148/2007 Sb. podle vyhlášky,Osobní,1,3,,Ústřední dálkové,,"Parkovací stání +3000 Kč/měsíc
Zálohy na služby 5000 Kč/měsíc + prepis el.energie 
Kauce ve výši 2 nájmů
Provize RK ve výši jednoho nájmu + DPH"
2026-02-11,1763402572,Pronájem bytu 2+kk 69 m²,"Ke Kapslovně, Praha 3 - Žižkov",Praha 3,Žižkov,31500,69,2+kk,3. podlaží z celkem 15,Cihlová,Novostavba,True,True,,21,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,+ garážové stání 2.000 Kč + zálohy na služby 8.594 Kč + elektřina (cca 1.600 Kč). Kauce: 50.000 Kč ( dá se rozložit na dvě splátky) + provize Rk.
2026-02-11,2702926668,Pronájem bytu 1+kk 34 m²,"Šrámkové, Praha 3 - Žižkov",Praha 3,Žižkov,18900,34,1+kk,3. podlaží z celkem 15,Smíšená,Novostavba,True,True,,7,Třída B - Velmi úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,,2,,,,"+ 2.500Kč služby (vytápění, voda, výtah, úklid domu atd..) + elektřina (elektroměr se převádí na nájemce- spotřeba cca. 1.000Kč)"
2026-02-11,2249941836,Pronájem bytu 2+kk 42 m²,"Jagellonská, Praha 3 - Vinohrady",Praha 3,Vinohrady,23000,42,2+kk,6. podlaží z celkem 6,Smíšená,Velmi dobrý,,True,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,2,,,,
2026-02-11,3290129228,Pronájem bytu 1+kk 23 m²,"Hokejová, Praha - Hostivař",,,13000,23,1+kk,4. podlaží,Panelová,Dobrý,Částečně,True,,,Třída G - Mimořádně nehospodárná,Osobní,,,,,,"včetně DPH, bez poplatků, + provize RK"
2026-02-11,1863017292,Pronájem bytu 2+kk 57 m²,"Svitákova, Praha 5 - Stodůlky",Praha 5,Stodůlky,21500,57,2+kk,6. podlaží z celkem 7,Skeletová,Novostavba,False,True,7,,Třída A - Mimořádně úsporná,Osobní,True,,,Ústřední dálkové,,"+ poplatky 5000 Kč včetně el., kauce 30 000 Kč, provize 26 015 Kč"
2026-02-11,1561027404,Pronájem bytu 2+kk 57 m²,"Slezská, Praha 3 - Vinohrady",Praha 3,Vinohrady,27900,57,2+kk,4. podlaží z celkem 5,Cihlová,Velmi dobrý,False,True,,,Třída G - Mimořádně nehospodárná,Osobní,,,,,,+ poplatky/měsíc: 1350 Kč + převod na nájemce: elektřina + plyn
2026-02-11,4245381964,Pronájem bytu 2+kk 60 m²,"Jana Masaryka, Praha 2 - Vinohrady",Praha 2,Vinohrady,26000,60,2+kk,3. podlaží z celkem 7,Cihlová,Velmi dobrý,True,False,,,Třída G - Mimořádně nehospodárná,Osobní,,,,,,+ poplatky na osobu/měsíc: 1250 Kč + převod na nájemce: elektřina + plyn
2026-02-11,2181784396,Pronájem bytu 1+kk 32 m² (Podkrovní),"Na Neklance, Praha 5 - Smíchov",Praha 5,Smíchov,19000,32,1+kk,5. podlaží,Cihlová,Dobrý,,,,,,Osobní,,,,,Podkrovní,Energie se převádí na uživatele bytu
2026-02-11,3427799884,Pronájem bytu 3+kk 83 m² (Mezonet),"Návarovská, Praha",,,35000,83,3+kk,2. podlaží,Cihlová,Novostavba,False,True,21,,Třída B - Velmi úsporná č. 264/2020 Sb. podle vyhlášky,Družstevní,1,3,,,Mezonet,+ poplatky. Depozit. Provize RK.
2026-02-11,1743197004,Pronájem bytu 3+kk 116 m² (Mezonet),"Jaromírova, Praha 2 - Nusle",Praha 2,Nusle,45000,116,3+kk,6. podlaží,Cihlová,Po rekonstrukci,False,True,,,Třída B - Velmi úsporná č. 78/2013 Sb. podle vyhlášky,Osobní,,,,,Mezonet,"+ poplatky 900,- Kč/osobu, převod elektřiny na nájemce cca 4.000,- Kč. Kauce. Provize RK."
2026-02-11,2923635532,Pronájem bytu 3+kk 130 m² (Jednopodlažní),"Ke Kapslovně, Praha 3 - Žižkov",Praha 3,Žižkov,41000,130,3+kk,4. podlaží z celkem 13,Smíšená,Velmi dobrý,True,True,,42,Třída C - Úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,True,True,,Ústřední dálkové,Jednopodlažní,"+ poplatky 10300,-Kč/měsíc, + elektřina + provize RK"
2026-02-11,3678102348,Pronájem bytu 2+1 55 m²,"Paláskova, Praha 8 - Kobylisy",Praha 8,Kobylisy,20000,55,2+1,2. podlaží z celkem 13,Panelová,Velmi dobrý,Částečně,True,True,,Třída G - Mimořádně nehospodárná,Osobní,,,,Ústřední dálkové,,"vratná jistota 20000 Kč, náklady na bydlení 6 500 Kč, poplatek za podnájem"
2026-02-11,2839241548,Pronájem bytu 1+kk 20 m²,"Na břevnovské pláni, Praha 6 - Břevnov",Praha 6,Břevnov,14000,20,1+kk,2. podlaží z celkem 4,Cihlová,Novostavba,False,,,,Třída C - Úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,+ 3 000 Kč poplatky včetně elektřiny
2026-02-11,3728433996,Pronájem bytu 4+kk 112 m²,"Hábova, Praha 5 - Stodůlky",Praha 5,Stodůlky,41630,112,4+kk,8. podlaží z celkem 8 včetně 3 podzemních,Smíšená,Novostavba,,True,,44,Třída B - Velmi úsporná,Osobní,,,,,,
2026-02-11,2134598476,Pronájem bytu 1+kk 40 m² (Jednopodlažní),"Sdružení, Praha 4 - Nusle",Praha 4,Nusle,17000,40,1+kk,5. podlaží z celkem 7,Smíšená,Velmi dobrý,,,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,Jednopodlažní,17.000 Kč+poplatky+elektřina a plyn
2026-02-11,2671469388,Pronájem bytu 3+kk 65 m²,"José Martího, Praha 6 - Veleslavín",Praha 6,Veleslavín,27000,65,3+kk,2. podlaží z celkem 5,Cihlová,Velmi dobrý,True,True,,,Třída C - Úsporná,Družstevní,True,,True,Ústřední plynové,,"+ poplatky 3500 Kč Kauce 27.000,-Kč; provize pro RK 27.000,-Kč"
2026-02-11,205218636,Pronájem bytu 2+kk 43 m²,"Kurčatovova, Praha - Petrovice",,,19000,43,2+kk,2. podlaží z celkem 10,Panelová,Velmi dobrý,True,True,,,Třída C - Úsporná č. 148/2007 Sb. podle vyhlášky,Osobní,,,,Ústřední dálkové,,
2026-02-11,189363020,Pronájem bytu 2+kk 82 m² (Podkrovní),"Boleslavská, Praha 3 - Vinohrady",Praha 3,Vinohrady,29000,82,2+kk,7. podlaží,Cihlová,Velmi dobrý,,,,10,,Osobní,,2,,,Podkrovní,
2026-02-11,490431308,Pronájem bytu 3+kk 93 m²,"U Lesoparku, Praha 6 - Řepy",Praha 6,Řepy,55000,93,3+kk,3. podlaží,Smíšená,Novostavba,Částečně,True,,True,Třída G - Mimořádně nehospodárná,Osobní,True,,,,,+ poplatky 7 000 Kč
2026-02-11,3174785868,Pronájem bytu 3+kk 76 m²,"Zakšínská, Praha 9 - Střížkov",Praha 9,Střížkov,33000,76,3+kk,5. podlaží z celkem 7,Cihlová,Novostavba,Částečně,True,True,,,Osobní,True,,,Ústřední dálkové,,"vratná jistota, náklady na bydlení 7 300 CZK, poplatek za podnájem"
2026-02-11,2981180236,Pronájem bytu 2+kk 57 m² (Jednopodlažní),"V pískovně, Praha 5 - Zličín",Praha 5,Zličín,21000,57,2+kk,2. podlaží,Cihlová,Novostavba,,,True,,,Osobní,,,,,Jednopodlažní,
2026-02-11,3123405644,Pronájem bytu 1+kk 22 m²,"Hradešínská, Praha 10 - Vinohrady",Praha 10,Vinohrady,15500,22,1+kk,5. podlaží z celkem 5,Smíšená,Velmi dobrý,Částečně,True,,,Třída G - Mimořádně nehospodárná č. 78/2013 Sb. podle vyhlášky,Osobní,,,,,,"+ 2.500 Kč / měsíčně (údržba a chod domu + odvoz odpadu + vodné, stočné), + elektřina"
2026-02-11,1663787852,Pronájem bytu 2+kk 57 m²,"Bulharská, Praha 10 - Vršovice",Praha 10,Vršovice,20000,57,2+kk,2. podlaží z celkem 4,Cihlová,Dobrý,False,True,3,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,6,,Lokální plynové,,"+ poplatky 4 800,-Kč včetně elektřiny a plynu (zúčtovatelné)"
2026-02-11,1102185292,Pronájem bytu 2+kk 35 m²,"Augustinova, Praha 4 - Chodov",Praha 4,Chodov,18000,35,2+kk,7. podlaží z celkem 8,Panelová,Velmi dobrý,Částečně,True,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,"Zúčtovatelné zálohy včetně tepla a teplé vody za služby jsou 3 000Kč za jednu osobu, elektřina se převádí na nájemníka. Vratná kauce ve výši dvou měsí"
2026-02-11,1953370956,Pronájem bytu 2+kk 43 m²,"Ravennská, Praha 10 - Horní Měcholupy",Praha 10,Horní Měcholupy,17000,43,2+kk,5. podlaží z celkem 6,Panelová,Velmi dobrý,False,,,,Třída C - Úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,"Měsíční zálohy na služby jsou Kč 2 700,-, elektřina se převádí na nájemníka, kauce je 2x měsíční nájemné, provize RK jedno měsíční nájemné  plus DPH"
2026-02-11,19620684,Pronájem bytu 2+kk 66 m²,"Tupolevova, Praha 9 - Letňany",Praha 9,Letňany,27000,66,2+kk,3. podlaží z celkem 7,Cihlová,Velmi dobrý,True,True,True,,Třída B - Velmi úsporná,Osobní,,,,,,+ poplatky/měsíc: 4700 Kč + převod na nájemce: elektřina + internet
2026-02-11,2522399564,Pronájem bytu 2+kk 45 m²,"Bořivojova, Praha 3 - Žižkov",Praha 3,Žižkov,28770,45,2+kk,4. podlaží,Cihlová,Velmi dobrý,,,,,,Osobní,,,,,,
2026-02-11,657154892,Pronájem bytu 1+1 40 m²,"Tunelářů, Praha - Zbraslav",,,15800,40,1+1,4. podlaží,Panelová,Velmi dobrý,Částečně,True,,,,Družstevní,,2,,,,"+ Elektřina se přepisuje na podnájemníka, v případě zájmu možnost sklepní koje za 400 Kč/měsíc"
2026-02-11,2036032332,Pronájem bytu 2+1 85 m²,"Vladislavova, Praha 1 - Nové Město",Praha 1,Nové Město,28000,85,2+1,5. podlaží,Cihlová,Velmi dobrý,,True,,18,Třída G - Mimořádně nehospodárná,Osobní,,,,,,+ Poplatky viz text
2026-02-11,1046176588,Pronájem bytu 2+kk 52 m²,"Radlická, Praha 5 - Smíchov",Praha 5,Smíchov,22000,52,2+kk,1. podlaží z celkem 5,Cihlová,Dobrý,True,False,,,Třída G - Mimořádně nehospodárná,Osobní,,,,Lokální plynové,,"Poplatky pro 2 osoby: celkem cca 4.500 Kč / měsíc, z toho: voda 750 Kč, odpad 210 Kč, společná elekt"
2026-02-11,2735682380,Pronájem  pokoje 12 m² (Podkrovní),"Radlická, Praha 5 - Smíchov",Praha 5,Smíchov,11500,12,,2. podlaží,Cihlová,Velmi dobrý,,,,,,Osobní,,,,,Podkrovní,
2026-02-11,4250624844,Pronájem bytu 2+kk 61 m² (Jednopodlažní),"K Vystrkovu, Praha 4 - Modřany",Praha 4,Modřany,24500,61,2+kk,4. podlaží,Cihlová,Velmi dobrý,,,6,,Třída C - Úsporná č. 78/2013 Sb. podle vyhlášky,Osobní,1,2,,,Jednopodlažní,
2026-02-11,3170202444,Pronájem bytu 3+1 100 m²,"Zvíkovská, Praha 9 - Kyje",Praha 9,Kyje,28000,100,3+1,2. podlaží z celkem 2,Cihlová,Velmi dobrý,True,False,25,,Třída G - Mimořádně nehospodárná č. 78/2013 Sb. podle vyhlášky,Osobní,1,,,,,+ poplatky za plyn a odpad + elektřina a voda dle spotřeby. Vratná kauce: 42 000 Kč + provize RK.
2026-02-11,593191756,Pronájem bytu 1+kk 28 m²,"Ronkova, Praha 8 - Libeň",Praha 8,Libeň,13990,28,1+kk,2. podlaží,Cihlová,Velmi dobrý,,True,,,Třída C - Úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,Lokální elektrické,,+ služby 800 + převod elektroměru na své jméno + kauce 1x nájem + provize 1x nájem
2026-02-11,123429708,Pronájem  pokoje 30 m² (Jednopodlažní),"Ve vrchu, Praha 8 - Libeň",Praha 8,Libeň,12500,30,,3. podlaží z celkem 7,Skeletová,Novostavba,True,True,6,,Třída B - Velmi úsporná,Osobní,,4,,,Jednopodlažní,"bez provize, primo majitel"
2026-02-11,2807784268,Pronájem bytu 2+kk 61 m²,"Pastevců, Praha 4 - Újezd u Průhonic",Praha 4,Újezd u Průhonic,22000,61,2+kk,3. podlaží z celkem 5 včetně 1 podzemního,Smíšená,Velmi dobrý,False,,7,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,6,,,,"služby plus elektřina, kauce 1 měsíční nájem, provize"
2026-02-11,341533516,Pronájem  pokoje 13 m²,"Řehořova, Praha 3 - Žižkov",Praha 3,Žižkov,16000,13,,2. podlaží z celkem 6,Smíšená,Po rekonstrukci,True,,,,Třída G - Mimořádně nehospodárná č. 78/2013 Sb. podle vyhlášky,Osobní,,,,,,+ 3100 Kč poplatky vč. internetu a energií
2026-02-11,1644159820,Pronájem bytu 2+kk 57 m² (Jednopodlažní),"Toufarova, Praha - Stodůlky",,,24500,57,2+kk,2. podlaží,Cihlová,Velmi dobrý,False,True,,,Třída B - Velmi úsporná,Osobní,1,3,6,,Jednopodlažní,"Elektřina se převádí na nájemce, garážové stání +2000,-"
2026-02-11,1163617100,Pronájem bytu 1+kk 44 m²,"Velvarská, Praha 6 - Dejvice",Praha 6,Dejvice,21000,44,1+kk,4. podlaží z celkem 5,Cihlová,Velmi dobrý,True,True,,,Třída D - Méně úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,
2026-02-11,3847971660,Pronájem bytu 2+1 75 m²,"Slezská, Praha 3 - Vinohrady",Praha 3,Vinohrady,30500,75,2+1,4. podlaží,Cihlová,Po rekonstrukci,,,,,Třída G - Mimořádně nehospodárná,Osobní,,,,,,+ poplatky na vyžádání
2026-02-11,1514890060,Pronájem bytu 3+kk 75 m²,"Vlašská, Praha 1 - Malá Strana",Praha 1,Malá Strana,40000,75,3+kk,4. podlaží,Cihlová,Velmi dobrý,True,,,,Třída G - Mimořádně nehospodárná č. 78/2013 Sb. podle vyhlášky,Osobní,,True,,,,"Zálohy na poplatky za společné domovní služby, vodu a vytápění 4.500 Kč/měs. Elektřina se hradí zvlášť .
.
"
2026-02-11,3393938252,Pronájem bytu 2+kk 46 m²,"Gollové, Praha 5 - Hlubočepy",Praha 5,Hlubočepy,20000,46,2+kk,5. podlaží z celkem 7,Skeletová,Novostavba,True,True,,,Třída B - Velmi úsporná,Družstevní,True,True,8,Ústřední dálkové,,"+ poplatky 4500 Kč včetně el. energie, plus kauce 30 000,- provize 24 200,-"
2026-02-11,2336973644,Pronájem bytu 3+kk 95 m²,"U Blaženky, Praha 5 - Smíchov",Praha 5,Smíchov,50000,95,3+kk,6. podlaží z celkem 6,Smíšená,Novostavba,,True,4,35,Třída B - Velmi úsporná č. 78/2013 Sb. podle vyhlášky,Osobní,2,True,,,,+ poplatky: 7 000 Kč + elektřina
2026-02-11,1498112844,Pronájem bytu 1+kk 31 m²,"Haenkeho, Praha 5 - Řeporyje",Praha 5,Řeporyje,18000,31,1+kk,4. podlaží z celkem 6,Cihlová,Novostavba,Částečně,True,,11,Třída B - Velmi úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,,3,,,,+ poplatky + elektřina
2026-02-11,3377161036,Pronájem bytu 2+1 62 m²,"Nýřanská, Praha 5 - Radotín",Praha 5,Radotín,19000,62,2+1,4. podlaží z celkem 5,Cihlová,Velmi dobrý,Částečně,True,True,,Třída G - Mimořádně nehospodárná,Osobní,,True,,Ústřední dálkové,,+5400 Kč kompletní poplatky i s energiemi
2026-02-11,3427492684,Pronájem bytu 1+kk 49 m²,"Biskupská, Praha 1 - Nové Město",Praha 1,Nové Město,39000,49,1+kk,6. podlaží z celkem 6,Cihlová,Po rekonstrukci,,,,,,Osobní,,,,,,
2026-02-11,1833657164,Pronájem bytu 4+kk 71 m²,"V Nových Bohnicích, Praha 8 - Bohnice",Praha 8,Bohnice,35000,71,4+kk,2. podlaží z celkem 2 včetně 1 podzemního,Cihlová,Velmi dobrý,False,,,,Třída C - Úsporná,Osobní,,,,,,"+ plyn 2 500 Kč + el 1 500 Kč + voda 1 500 Kč, kauce 2 měs"
2026-02-11,1917543244,Pronájem bytu 3+kk 92 m²,"U Lesoparku, Praha 6 - Řepy",Praha 6,Řepy,55000,92,3+kk,3. podlaží,Smíšená,Novostavba,Částečně,True,,110,Třída B - Velmi úsporná č. 78/2013 Sb. podle vyhlášky,Osobní,True,True,,,,"Záloha na společné služby, spotřebu vody a vytápění: 6.500 Kč měsíčně. Elektřina se hradí zvlášť. "
2026-02-11,558588748,Pronájem bytu 3+kk 61 m² (Jednopodlažní),"Sokolovská, Praha 8 - Karlín",Praha 8,Karlín,30000,61,3+kk,3. podlaží,Cihlová,Dobrý,,,,,,Osobní,,,,,Jednopodlažní,
2026-02-11,2269864780,Pronájem bytu 1+kk 46 m²,"Fráni Šrámka, Praha 5 - Smíchov",Praha 5,Smíchov,17500,46,1+kk,1. podlaží,Cihlová,Po rekonstrukci,Částečně,,,True,Třída D - Méně úsporná,Osobní,,True,,,,"Provize RK: 17 500,-Kč (vč. DPH)
Nájemné: 17 500,- Kč /měs. + služby
Vratná kauce :  17 500,- Kč + služby"
2026-02-11,608920396,Pronájem bytu 1+kk 28 m²,"Nad údolím, Praha 4 - Hodkovičky",Praha 4,Hodkovičky,15000,28,1+kk,přízemí,Cihlová,Velmi dobrý,,,,,,Osobní,,,,,,
2026-02-11,2773181260,Pronájem bytu 2+kk 50 m²,"Na Neklance, Praha 5 - Smíchov",Praha 5,Smíchov,23000,50,2+kk,3. podlaží,Smíšená,Novostavba,Částečně,True,5,,Třída G - Mimořádně nehospodárná,Osobní,1,,,,,poplatky 2 500 Kč/měsíc + elektřina na nájemce
2026-02-11,444293964,Pronájem bytu 1+kk 28 m²,"Korunovační, Praha 7 - Bubeneč",Praha 7,Bubeneč,20000,28,1+kk,2. podlaží z celkem 6,Cihlová,Velmi dobrý,Částečně,True,,,,Osobní,,True,,Lokální plynové,,"vratná kauce, náklady na bydlení 3.400 Kč , poplatek za podnájem"
2026-02-11,2323342156,Pronájem bytu 1+kk 30 m²,"Tusarova, Praha 7 - Holešovice",Praha 7,Holešovice,18000,30,1+kk,3. podlaží,Cihlová,Velmi dobrý,True,True,,,,Osobní,,,,,,+ elektřina a internet
2026-02-11,3665519436,Pronájem bytu 3+kk 63 m² (Jednopodlažní),"Slavojova, Praha 2 - Nusle",Praha 2,Nusle,28500,63,3+kk,2. podlaží,Cihlová,Velmi dobrý,,,,,,Osobní,,2,,,Jednopodlažní,
2026-02-11,1597375308,Pronájem bytu 1+kk 22 m²,"Bulharská, Praha 10 - Vršovice",Praha 10,Vršovice,15500,22,1+kk,4. podlaží z celkem 7,Panelová,Velmi dobrý,True,True,,,Třída C - Úsporná č. 78/2013 Sb. podle vyhlášky,Osobní,,,,,,(plus záloha na elektřinu a poplatky)
2026-02-11,2105238348,Pronájem bytu 1+kk 25 m²,Praha 6 - Veleslavín,Praha 6,Veleslavín,19000,25,1+kk,1. podlaží,Cihlová,Po rekonstrukci,,False,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,Osobní,,,,,,"+ 800 Kč poplatky, záloha 3 000 Kč za elektřinu a plyn, kauce a provize"
2026-02-11,3984286540,Pronájem bytu 3+kk 95 m²,"Na Veselí, Praha 4 - Nusle",Praha 4,Nusle,21990,95,3+kk,5. podlaží,Cihlová,Velmi dobrý,Částečně,True,True,True,Třída C - Úsporná č. 264/2020 Sb. podle vyhlášky,Osobní,,,True,Ústřední plynové,,"zálohy na služby včetně topení a teplé vody 4500,- + převod elektřiny + kauce 1xnájem + provize 1xnájem"
